Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_PARTITIONING,1024,1024,1024,25,86.4589,0.086,46.321,14.209,86.458,3.389,39.193,2.381,27.536,16.705,193.213,0.521,2.842,0.539,20,82.091,16.230,74.393,811.487,3719.656,90.623,1,36.048,16.904,9.528,16903.824,9528.326,26.432,2,59.664,10.893,16.113,5446.539,8056.530,27.006,2,83.879,9.565,49.770,4782.607,24885.132,59.335
STATIC_PARTITIONING,1024,1024,1024,50,107.154,0.107,53.091,4.248,107.151,5.151,48.071,3.308,30.870,21.156,197.435,1.381,1.292,0.419,27,84.544,19.228,105.180,712.163,3895.540,124.408,13,86.602,15.038,97.203,1156.765,7477.171,112.241,7,80.335,14.131,57.727,2018.742,8246.765,71.859,3,85.673,12.881,77.022,4293.590,25673.929,89.903
STATIC_PARTITIONING,1024,1024,1024,75,217.821,0.218,102.224,14.224,217.819,8.649,39.706,6.222,28.563,29.376,134.863,0.573,1.295,0.646,54,93.644,13.967,205.784,258.646,3810.808,219.751,7,77.730,12.024,41.970,1717.746,5995.676,53.994,7,81.281,13.547,58.822,1935.257,8403.142,72.369,7,95.928,7.051,166.118,1007.255,23731.103,173.169
STATIC_PARTITIONING,1024,1024,1024,100,291.449,0.291,122.069,12.536,291.447,11.162,38.298,8.097,27.782,26.895,92.280,0.691,1.537,0.815,65,95.261,12.540,252.057,192.924,3877.801,264.597,16,89.603,12.288,105.905,767.997,6619.033,118.192,11,93.469,6.987,99.990,635.179,9089.987,106.977,8,98.256,5.008,282.152,626.008,35269.046,287.160
STATIC_PARTITIONING,1024,1024,1024,125,308.161,0.308,140.888,20.438,308.158,11.668,37.862,7.880,25.572,52.004,168.756,0.513,1.236,0.698,75,92.877,22.244,290.049,296.581,3867.326,312.293,26,90.340,19.635,183.622,755.175,7062.400,203.257,15,89.300,14.469,120.760,964.632,8050.653,135.229,9,92.125,16.972,198.559,1885.831,22062.121,215.532
STATIC_PARTITIONING,1024,1024,1024,150,349.402,0.349,162.087,13.716,349.399,25.940,74.240,24.254,69.417,136.175,389.738,0.604,1.060,0.773,86,96.219,13.287,338.104,154.504,3931.442,351.391,35,95.553,12.286,264.012,351.024,7543.214,276.298,19,90.640,14.017,135.732,737.736,7143.799,149.749,10,97.828,6.438,289.966,643.799,28996.607,296.404
STATIC_PARTITIONING,1024,1024,1024,175,400.151,0.400,194.460,26.230,400.147,15.337,38.329,9.220,23.040,35.766,89.381,0.777,1.360,0.923,96,93.920,24.547,379.177,255.701,3949.764,403.725,44,93.144,23.901,324.702,543.212,7379.591,348.603,23,90.415,19.272,181.782,837.898,7903.569,201.054,12,95.356,17.015,349.368,1417.943,29113.963,366.383
STATIC_PARTITIONING,1024,1024,1024,200,442.931,0.443,212.103,19.045,442.927,17.398,39.279,10.403,23.487,44.935,101.449,0.612,0.959,0.710,107,94.507,24.764,426.078,231.441,3982.040,450.842,53,94.822,22.018,403.224,415.431,7607.993,425.241,27,90.178,20.402,187.313,755.633,6937.507,207.715,13,95.230,19.408,387.439,1492.906,29802.992,406.847
STATIC_PARTITIONING,1024,1024,1024,225,470.627,0.471,222.228,7.478,470.621,18.469,39.243,10.629,22.584,67.031,142.429,0.704,0.781,0.881,117,97.216,13.326,465.317,113.894,3977.067,478.642,62,96.559,16.142,452.976,260.350,7306.058,469.117,32,95.440,9.958,208.417,311.200,6513.034,218.375,14,97.939,8.810,418.565,629.298,29897.512,427.375
STATIC_PARTITIONING,1024,1024,1024,250,556.788,0.557,254.495,18.625,556.782,21.363,38.368,12.325,22.135,64.644,116.102,0.587,0.729,0.726,127,97.036,15.462,506.122,121.750,3985.216,521.585,72,97.389,14.540,542.236,201.938,7531.052,556.775,36,94.130,14.065,225.559,390.696,6265.529,239.624,15,97.923,9.353,441.035,623.556,29402.301,450.388
STATIC_PARTITIONING,1024,1024,1024,275,609.237,0.609,274.753,12.303,609.231,23.512,38.592,13.535,22.216,74.842,122.845,0.634,0.583,0.777,138,97.815,12.358,553.102,89.550,4007.982,565.459,80,98.004,12.157,597.067,151.966,7463.340,609.224,40,95.039,13.420,257.097,335.500,6427.433,270.517,17,98.926,5.474,504.432,321.994,29672.454,509.906
STATIC_PARTITIONING,1024,1024,1024,300,665.335,0.665,298.684,10.024,665.328,25.935,38.980,14.680,22.064,89.997,135.266,0.689,0.704,0.841,148,97.444,15.633,596.034,105.629,4027.258,611.667,90,97.529,16.632,656.423,184.797,7293.593,673.055,44,94.905,15.074,280.793,342.584,6381.669,295.867,18,98.230,9.656,535.895,536.435,29771.934,545.551
STATIC_PARTITIONING,1024,1024,1024,325,652.699,0.653,309.788,25.994,652.692,30.096,46.110,19.116,29.288,84.296,129.150,0.623,0.667,0.737,159,95.643,28.781,631.746,181.010,3973.248,660.527,99,95.817,27.299,625.293,275.749,6316.093,652.592,48,92.047,24.012,277.903,500.247,5789.651,301.915,19,94.968,24.084,454.538,1267.576,23923.040,478.622
STATIC_PARTITIONING,1024,1024,1024,350,679.744,0.680,316.401,12.486,679.737,35.913,52.833,25.060,36.867,129.881,191.073,0.677,0.560,0.790,169,98.173,12.457,669.313,73.711,3960.432,681.770,108,98.153,12.402,658.957,114.837,6101.454,671.359,52,95.597,13.570,294.643,260.960,5666.215,308.213,21,98.943,5.132,480.466,244.378,22879.321,485.598
STATIC_PARTITIONING,1024,1024,1024,375,750.027,0.750,341.033,14.022,750.019,34.818,46.422,21.844,29.124,100.060,133.409,0.616,0.562,0.719,179,97.856,15.493,707.017,86.554,3949.816,722.510,117,97.812,16.487,737.136,140.914,6300.304,753.622,57,95.470,14.984,315.756,262.870,5539.575,330.739,22,98.369,8.920,537.943,405.465,24451.937,546.863
STATIC_PARTITIONING,1024,1024,1024,400,786.195,0.786,359.206,14.326,786.187,37.131,47.229,23.410,29.776,48.827,62.105,0.697,0.505,0.837,190,97.909,16.164,756.968,85.076,3984.041,773.132,126,97.889,16.684,773.616,132.415,6139.808,790.300,61,96.962,10.760,343.439,176.395,5630.142,354.199,23,98.227,9.427,522.240,409.878,22706.101,531.668
STATIC_PARTITIONING,1024,1024,1024,425,860.848,0.861,383.973,15.327,860.837,39.506,45.892,24.771,28.775,59.448,69.058,0.644,0.505,0.756,200,98.096,15.394,793.098,76.968,3965.489,808.491,136,98.575,12.264,848.567,90.177,6239.466,860.832,65,96.533,13.362,372.038,205.570,5723.667,385.400,24,98.024,11.575,574.257,482.304,23927.393,585.833
STATIC_PARTITIONING,1024,1024,1024,450,903.452,0.903,407.010,18.332,903.442,41.892,46.369,26.149,28.943,51.175,56.644,0.633,0.475,0.782,211,97.721,19.520,836.998,92.511,3966.814,856.518,145,97.958,18.519,888.453,127.717,6127.261,906.972,69,95.902,16.223,379.664,235.113,5502.374,395.887,25,97.745,13.121,568.841,524.832,22753.649,581.962
STATIC_PARTITIONING,1024,1024,1024,475,945.61,0.946,419.361,13.663,945.601,44.103,46.640,27.850,29.452,65.051,68.793,0.715,0.550,0.869,221,97.836,19.409,877.350,87.824,3969.908,896.759,154,98.095,18.140,934.011,117.793,6065.003,952.151,73,96.603,14.021,398.730,192.070,5462.048,412.751,27,98.258,11.021,621.758,408.196,23028.072,632.779
STATIC_PARTITIONING,1024,1024,1024,500,1046.65,1.047,454.188,15.084,1046.642,47.429,45.315,29.523,28.207,63.149,60.334,0.626,0.457,0.750,232,97.511,23.744,930.079,102.344,4008.963,953.823,163,97.922,21.981,1035.617,134.855,6353.482,1057.599,77,96.061,18.025,439.624,234.088,5709.407,457.649,28,97.527,17.005,670.771,607.332,23956.099,687.776
STATIC_PARTITIONING,1024,1024,1024,525,1072.85,1.073,460.645,7.154,1072.837,48.773,45.462,30.642,28.562,76.325,71.142,0.655,0.425,0.778,242,98.385,15.709,957.072,64.911,3954.841,972.780,172,98.456,16.732,1066.830,97.282,6202.498,1083.562,82,97.696,10.958,464.662,133.634,5666.612,475.620,29,98.633,9.010,650.137,310.676,22418.531,659.147
