Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
CUDA_ONLY,1024,1024,1024,25,111.112,0.111,64.074,15.197,111.111,3.272,29.446,2.269,20.420,18.532,166.787,0.000,0.000,0.000,25,85.192,17.051,98.099,682.043,3923.979,115.151,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,50,214.518,0.215,116.682,18.151,214.517,6.726,31.356,4.639,21.627,14.059,65.538,0.000,0.000,0.000,50,89.264,23.943,199.081,478.863,3981.614,223.024,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,75,467.896,0.468,243.886,19.818,467.894,12.973,27.725,8.923,19.070,20.599,44.025,0.000,0.000,0.000,75,95.348,21.977,450.385,293.022,6005.139,472.362,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,100,408.435,0.408,219.910,24.226,408.433,12.332,30.193,8.651,21.180,27.606,67.590,0.000,0.000,0.000,100,93.633,26.307,386.864,263.069,3868.638,413.171,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,125,1034.05,1.034,530.038,28.583,1034.051,28.591,27.649,20.270,19.603,94.687,91.569,0.000,0.000,0.000,125,97.108,30.024,1008.054,240.189,8064.432,1038.078,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,150,591.512,0.592,311.081,21.696,591.508,17.511,29.604,12.175,20.583,67.396,113.939,0.000,0.000,0.000,150,96.428,21.304,575.048,142.030,3833.656,596.353,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,175,643.388,0.643,325.716,9.417,643.382,19.311,30.014,13.476,20.945,79.079,122.910,0.000,0.000,0.000,175,97.525,16.143,636.048,92.244,3634.560,652.191,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,200,733.989,0.734,373.303,14.141,733.984,21.430,29.197,14.800,20.164,87.001,118.532,0.000,0.000,0.000,200,97.903,15.467,721.979,77.335,3609.897,737.446,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,225,819.969,0.820,414.201,5.186,819.965,24.321,29.661,16.920,20.635,120.460,146.908,0.000,0.000,0.000,225,98.336,13.824,816.993,61.440,3631.080,830.817,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,250,920.173,0.920,466.120,9.971,920.167,26.630,28.940,18.556,20.166,81.186,88.229,0.000,0.000,0.000,250,98.241,16.332,912.354,65.327,3649.416,928.686,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,275,1013.24,1.013,514.059,12.959,1013.230,30.023,29.631,20.997,20.723,66.534,65.665,0.000,0.000,0.000,275,98.743,12.755,1002.366,46.382,3644.966,1015.121,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,300,1090.97,1.091,552.123,10.901,1090.965,31.636,28.998,21.872,20.049,73.717,67.570,0.000,0.000,0.000,300,98.446,17.085,1082.118,56.950,3607.059,1099.203,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,325,1198.07,1.198,607.061,15.272,1198.062,35.293,29.458,24.501,20.450,86.140,71.899,0.000,0.000,0.000,325,98.621,16.569,1184.974,50.981,3646.074,1201.543,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,350,1295.24,1.295,666.317,36.238,1295.229,37.261,28.767,25.683,19.829,102.810,79.375,0.000,0.000,0.000,350,97.038,38.599,1264.344,110.284,3612.410,1302.943,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,375,1365.94,1.366,688.020,9.974,1365.935,39.839,29.166,27.487,20.123,121.890,89.235,0.000,0.000,0.000,375,98.831,16.059,1358.021,42.825,3621.389,1374.080,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,400,1478.11,1.478,753.672,22.987,1478.105,42.690,28.881,29.605,20.029,161.320,109.139,0.000,0.000,0.000,400,98.479,22.509,1457.546,56.273,3643.866,1480.056,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,425,1552.96,1.553,786.233,15.857,1552.952,43.918,28.280,29.980,19.305,198.043,127.526,0.000,0.000,0.000,425,98.871,17.571,1539.133,41.343,3621.490,1556.704,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,450,1646.45,1.646,834.014,13.347,1646.441,47.253,28.700,32.690,19.855,172.015,104.476,0.000,0.000,0.000,450,99.195,13.271,1635.269,29.490,3633.931,1648.540,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,475,1742.09,1.742,880.071,14.063,1742.083,49.174,28.227,33.724,19.358,109.311,62.747,0.000,0.000,0.000,475,99.113,15.479,1730.150,32.586,3642.422,1745.629,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,500,4072.74,4.073,2058.731,39.642,4072.729,109.054,26.777,76.798,18.857,192.617,47.294,0.000,0.000,0.000,500,99.034,39.363,4035.443,78.727,8070.886,4074.806,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,525,1952.97,1.953,998.473,15.498,1952.960,56.662,29.013,39.240,20.093,88.812,45.475,0.000,0.000,0.000,525,99.122,17.186,1939.965,32.735,3695.171,1957.150,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,550,2013.16,2.013,1016.638,17.539,2013.148,58.521,29.069,40.559,20.147,128.205,63.683,0.000,0.000,0.000,550,98.852,23.206,1998.097,42.192,3632.904,2021.303,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,575,2090,2.090,1053.646,15.992,2089.992,61.500,29.426,42.833,20.494,148.611,71.106,0.000,0.000,0.000,575,99.254,15.598,2076.341,27.127,3611.027,2091.938,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,600,2198.42,2.198,1111.178,26.407,2198.409,64.394,29.291,44.877,20.413,170.419,77.519,0.000,0.000,0.000,600,98.869,24.906,2177.337,41.510,3628.894,2202.243,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,625,2275.95,2.276,1146.100,14.112,2275.936,64.011,28.125,43.730,19.214,202.017,88.762,0.000,0.000,0.000,625,99.317,15.574,2263.954,24.918,3622.326,2279.528,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,650,2370.98,2.371,1193.828,13.130,2370.963,68.851,29.039,47.969,20.232,248.184,104.676,0.000,0.000,0.000,650,99.383,14.640,2359.915,22.523,3630.638,2374.555,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,675,2505.3,2.505,1276.391,14.266,2505.286,72.372,28.888,50.120,20.005,180.507,72.050,0.000,0.000,0.000,675,99.379,15.568,2493.260,23.063,3693.719,2508.828,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,700,2557.41,2.557,1286.846,15.222,2557.388,74.511,29.135,51.699,20.215,264.676,103.494,0.000,0.000,0.000,700,99.326,17.256,2544.325,24.652,3634.751,2561.582,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,725,2669.1,2.669,1343.534,26.588,2669.080,76.887,28.806,53.432,20.019,315.709,118.283,0.000,0.000,0.000,725,99.084,24.482,2648.016,33.769,3652.436,2672.498,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,750,2760.68,2.761,1389.978,12.880,2760.661,80.442,29.139,56.125,20.330,321.781,116.559,0.000,0.000,0.000,750,99.435,15.657,2752.996,20.875,3670.661,2768.653,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,775,2832.74,2.833,1430.853,14.041,2832.723,81.441,28.750,55.974,19.760,182.162,64.306,0.000,0.000,0.000,775,99.433,16.094,2820.767,20.766,3639.700,2836.861,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,800,2934.89,2.935,1484.573,20.124,2934.869,84.174,28.681,57.934,19.740,225.635,76.880,0.000,0.000,0.000,800,99.357,18.891,2919.959,23.613,3649.949,2938.850,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,1024,1024,1024,825,3014.62,3.015,1520.427,12.679,3014.598,84.310,27.967,57.665,19.129,256.450,85.069,0.000,0.000,0.000,825,99.487,15.493,3007.200,18.779,3645.091,3022.693,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
