Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
DYNAMIC,1024,1024,1024,250,254.724,0.255,139.159,12.548,254.718,16.698,65.552,10.437,40.974,34.438,135.197,0.068,0.314,0.196,103,95.206,12.010,238.518,116.607,2315.712,250.529,85,95.224,11.995,239.169,141.113,2813.751,251.163,41,95.335,11.871,242.614,289.543,5917.427,254.486,21,95.402,11.809,245.005,562.319,11666.895,256.813
DYNAMIC,1024,1024,1024,500,531.907,0.532,279.930,12.573,531.896,21.547,40.509,9.234,17.359,46.283,87.013,0.089,0.367,0.193,211,97.615,12.556,513.780,59.505,2434.977,526.336,159,97.644,12.366,512.429,77.772,3222.821,524.794,98,97.650,12.343,512.830,125.948,5232.964,525.173,32,97.710,12.235,522.104,382.356,16315.765,534.340
DYNAMIC,1024,1024,1024,750,750.121,0.750,388.748,12.391,750.105,30.295,40.387,14.196,18.925,50.540,67.376,0.078,0.342,0.180,325,98.304,12.729,737.987,39.166,2270.728,750.716,234,98.315,12.622,736.294,53.938,3146.554,748.915,141,98.342,12.481,740.178,88.516,5249.487,752.659,50,98.348,12.375,736.574,247.505,14731.489,748.950
DYNAMIC,1024,1024,1024,1000,1025.79,1.026,523.714,13.919,1025.767,41.259,40.222,20.278,19.769,38.906,37.928,0.064,0.341,0.173,414,98.658,13.742,1010.597,33.193,2441.056,1024.339,322,98.678,13.519,1008.999,41.985,3133.539,1022.519,192,98.682,13.531,1013.321,70.475,5277.713,1026.852,72,98.698,13.385,1014.462,185.906,14089.745,1027.847
DYNAMIC,1024,1024,1024,1250,1249.42,1.249,614.331,15.938,1024.192,50.276,40.239,25.226,20.190,93.337,74.704,0.092,0.326,0.168,541,98.723,15.873,1226.763,29.340,2267.584,1242.636,391,98.731,15.742,1225.226,40.260,3133.570,1240.967,230,98.743,15.593,1225.273,67.794,5327.275,1240.866,88,98.769,15.404,1236.002,175.042,14045.480,1251.406
DYNAMIC,1024,1024,1024,1500,1397.33,1.397,638.603,13.164,967.029,70.047,50.129,32.106,22.977,83.648,59.863,0.110,0.311,0.166,600,99.064,13.060,1382.626,21.766,2304.377,1395.686,507,99.080,12.835,1381.865,25.315,2725.571,1394.699,292,99.084,12.788,1383.615,43.795,4738.409,1396.403,101,99.105,12.526,1386.804,124.015,13730.737,1399.330
DYNAMIC,1024,1024,1024,1706,1593.65,1.594,675.739,16.924,970.883,79.994,50.196,36.728,23.047,75.049,47.092,0.115,0.379,0.163,683,98.928,16.998,1568.761,24.888,2296.868,1585.759,577,98.973,16.281,1568.597,28.217,2718.539,1584.878,333,98.976,16.270,1572.553,48.860,4722.382,1588.824,113,98.985,16.203,1579.559,143.392,13978.402,1595.763
