Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_PARTITIONING,1024,1024,1024,25,83.9616,0.084,44.381,13.281,83.961,3.424,40.784,2.478,29.519,23.936,285.083,0.571,2.460,0.653,20,82.864,15.741,76.119,787.049,3805.935,91.860,1,38.605,15.003,9.434,15003.300,9434.084,24.437,2,48.154,14.060,13.058,7029.811,6529.182,27.118,2,84.494,8.453,46.061,4226.381,23030.502,54.514
STATIC_PARTITIONING,1024,1024,1024,50,266.48,0.266,73.040,14.235,266.480,12.059,45.254,10.427,39.128,59.264,222.395,0.398,1.371,0.507,36,89.447,15.854,134.383,440.390,3732.863,150.237,5,60.583,15.035,23.109,3007.073,4621.773,38.144,5,79.564,10.470,40.763,2093.993,8152.592,51.233,4,96.117,10.265,254.125,2566.244,63531.339,264.390
STATIC_PARTITIONING,1024,1024,1024,75,201.33,0.201,91.446,19.524,201.328,7.770,38.592,5.597,27.800,25.126,124.800,0.534,1.333,0.662,47,90.462,19.413,184.120,413.041,3917.448,203.533,13,74.811,16.351,48.562,1257.735,3735.535,64.913,9,88.012,20.517,150.634,2279.659,16737.077,171.151,6,84.545,19.002,103.949,3167.069,17324.758,122.951
STATIC_PARTITIONING,1024,1024,1024,100,247.447,0.247,114.896,28.225,247.446,10.062,40.662,6.872,27.773,23.958,96.821,0.495,1.190,0.574,58,88.215,29.575,221.382,509.918,3816.938,250.958,22,74.819,26.625,79.108,1210.227,3595.811,105.733,13,81.055,24.838,106.264,1910.583,8174.138,131.101,7,87.130,21.733,147.135,3104.654,21019.221,168.867
STATIC_PARTITIONING,1024,1024,1024,125,297.114,0.297,142.250,35.015,297.111,11.569,38.938,7.671,25.820,33.075,111.321,0.477,1.011,0.503,68,86.560,41.051,264.383,603.694,3887.987,305.434,31,75.758,39.095,122.175,1261.143,3941.133,161.271,18,83.331,37.261,186.268,2070.044,10348.199,223.528,8,88.502,32.007,246.360,4000.926,30794.953,278.367
STATIC_PARTITIONING,1024,1024,1024,150,323.03,0.323,136.668,19.986,323.027,12.954,40.102,8.334,25.801,36.549,113.144,0.463,0.719,0.581,79,93.396,21.569,305.032,273.027,3861.163,326.601,40,86.344,20.021,126.586,500.514,3164.662,146.607,22,90.343,15.559,145.559,707.245,6616.327,161.119,9,91.747,17.959,199.651,1995.474,22183.421,217.610
STATIC_PARTITIONING,1024,1024,1024,175,353.375,0.353,150.184,10.923,353.371,15.159,42.897,9.714,27.488,52.557,148.729,0.696,0.692,0.521,89,92.984,26.003,344.607,292.171,3871.991,370.610,48,89.950,22.013,197.029,458.601,4104.769,219.042,27,88.322,20.687,156.457,766.178,5794.686,177.143,11,93.930,19.756,305.694,1795.971,27790.348,325.450
STATIC_PARTITIONING,1024,1024,1024,200,518.011,0.518,166.473,12.734,518.007,24.349,47.005,18.921,36.526,44.834,86.550,0.474,0.650,0.554,100,96.894,12.407,386.995,124.071,3869.954,399.403,57,93.800,13.471,203.803,236.326,3575.497,217.274,31,95.580,8.102,175.211,261.366,5651.975,183.314,12,98.672,6.834,507.722,569.508,42310.144,514.556
STATIC_PARTITIONING,1024,1024,1024,225,443.249,0.443,191.571,13.413,443.244,18.028,40.673,11.027,24.877,54.184,122.243,0.494,0.624,0.527,111,97.016,13.288,432.093,119.712,3892.733,445.381,66,96.085,12.136,297.901,183.886,4513.645,310.037,35,93.887,12.906,198.209,368.746,5663.126,211.116,13,98.404,6.153,379.271,473.305,29174.725,385.424
STATIC_PARTITIONING,1024,1024,1024,250,480.03,0.480,203.897,11.574,480.025,20.330,42.351,12.622,26.295,47.916,99.819,0.433,0.520,0.511,121,97.251,13.314,470.945,110.032,3892.104,484.259,75,95.939,12.947,305.821,172.622,4077.617,318.768,40,95.711,10.080,224.922,252.010,5623.043,235.002,14,97.410,10.556,396.955,753.993,28353.918,407.511
STATIC_PARTITIONING,1024,1024,1024,275,522.386,0.522,218.510,6.725,522.380,23.028,44.083,14.684,28.110,58.673,112.317,0.477,0.491,0.536,132,97.607,12.701,517.936,96.217,3923.761,530.637,83,96.729,10.852,320.909,130.743,3866.372,331.761,44,96.935,8.098,256.151,184.045,5821.605,264.249,16,97.943,8.626,410.683,539.100,25667.667,419.308
STATIC_PARTITIONING,1024,1024,1024,300,575.676,0.576,238.205,24.102,575.670,26.510,46.050,17.393,30.213,75.318,130.834,0.458,0.647,0.551,143,95.440,26.610,556.988,186.084,3895.022,583.598,92,92.859,24.429,317.655,265.535,3452.771,342.084,48,91.936,23.183,264.287,482.978,5505.975,287.470,17,95.066,20.013,385.635,1177.215,22684.397,405.647
STATIC_PARTITIONING,1024,1024,1024,325,594.092,0.594,243.894,7.192,594.085,27.949,47.045,18.220,30.669,84.174,141.685,0.419,0.437,0.498,153,97.865,12.859,589.364,84.043,3852.053,602.223,101,95.895,15.068,351.980,149.187,3484.950,367.048,53,97.281,8.087,289.321,152.580,5458.879,297.407,18,98.655,6.866,503.768,381.436,27987.090,510.633
STATIC_PARTITIONING,1024,1024,1024,350,658.123,0.658,272.212,23.296,658.116,30.437,46.248,19.993,30.379,91.377,138.845,0.479,0.503,0.554,164,96.764,21.412,640.229,130.561,3903.837,661.641,110,94.518,20.648,356.005,187.709,3236.411,376.653,57,94.585,17.981,314.088,315.451,5510.315,332.069,19,96.987,15.012,483.160,790.119,25429.489,498.173
STATIC_PARTITIONING,1024,1024,1024,375,683.507,0.684,277.101,6.889,683.498,31.414,45.961,20.160,29.495,109.624,160.385,0.437,0.404,0.515,174,98.140,12.864,678.793,73.929,3901.108,691.656,118,96.360,15.085,399.348,127.836,3384.308,414.433,62,97.675,8.128,341.391,131.091,5506.304,349.518,21,98.698,6.894,522.532,328.269,24882.466,529.425
STATIC_PARTITIONING,1024,1024,1024,400,724.225,0.724,293.631,14.332,724.215,33.465,46.209,21.619,29.851,104.386,144.135,0.489,0.418,0.586,185,97.855,15.610,712.167,84.378,3849.553,727.777,127,95.976,16.646,397.031,131.073,3126.226,413.677,66,97.157,10.999,375.889,166.650,5695.281,386.887,22,98.194,9.008,489.746,409.433,22261.203,498.754
STATIC_PARTITIONING,1024,1024,1024,425,787.062,0.787,330.528,30.962,787.052,35.744,45.414,22.745,28.898,70.781,89.931,0.555,0.442,0.518,196,95.746,33.826,761.344,172.580,3884.407,795.170,136,93.729,31.039,463.887,228.228,3410.932,494.926,70,92.723,29.816,379.893,425.949,5427.048,409.710,23,95.104,28.778,558.977,1251.209,24303.327,587.754
STATIC_PARTITIONING,1024,1024,1024,450,818.132,0.818,329.696,13.881,818.123,37.820,46.227,24.336,29.746,49.425,60.412,0.442,0.405,0.509,206,97.620,19.657,806.356,95.424,3914.350,826.013,145,96.281,18.139,469.620,125.098,3238.761,487.760,75,96.773,14.035,420.855,187.131,5611.400,434.890,24,97.998,11.017,539.286,459.029,22470.251,550.303
STATIC_PARTITIONING,1024,1024,1024,475,856.441,0.856,352.900,12.561,856.430,39.541,46.169,24.744,28.891,55.590,64.908,0.468,0.369,0.527,217,98.537,12.559,846.082,57.877,3898.997,858.642,153,97.755,12.336,537.064,80.630,3510.222,549.400,79,97.135,12.809,434.334,162.141,5497.897,447.143,26,99.192,5.127,629.606,197.202,24215.631,634.734
STATIC_PARTITIONING,1024,1024,1024,500,1263.32,1.263,378.092,15.315,1263.311,53.593,42.422,38.780,30.697,105.038,83.144,0.436,0.371,0.504,228,98.121,17.122,894.287,75.099,3922.311,911.409,162,97.384,17.163,638.907,105.946,3943.871,656.070,83,97.447,12.388,472.873,149.258,5697.260,485.261,27,99.042,12.080,1249.174,447.413,46265.703,1261.254
