Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_PARTITIONING,2048,2048,2048,50,377.719,0.378,185.248,21.733,377.718,15.131,40.059,9.926,26.278,19.288,51.064,0.733,3.063,1.219,40,96.810,12.116,367.739,302.903,9193.483,379.855,3,79.817,11.975,47.357,3991.545,15785.645,59.332,4,90.523,12.039,114.990,3009.669,28747.431,127.028,3,96.210,11.935,302.971,3978.427,100990.481,314.907
STATIC_PARTITIONING,2048,2048,2048,100,703.45,0.703,324.615,23.030,703.448,34.069,48.431,22.938,32.608,71.244,101.278,0.465,1.321,1.016,77,98.009,14.046,691.579,182.422,8981.540,705.625,9,88.891,13.882,111.079,1542.403,12342.136,124.961,9,94.256,13.891,227.946,1543.486,25327.279,241.837,5,97.275,13.857,494.731,2771.355,98946.292,508.588
STATIC_PARTITIONING,2048,2048,2048,150,900.228,0.900,387.550,21.633,900.225,43.852,48.713,27.214,30.231,76.833,85.348,0.698,1.271,1.311,96,98.559,13.014,889.822,135.566,9268.983,902.837,29,95.309,13.014,264.424,448.753,9118.059,277.438,18,97.013,12.920,419.695,717.792,23316.405,432.616,7,98.234,12.853,715.060,1836.143,102151.495,727.913
STATIC_PARTITIONING,2048,2048,2048,200,1126.5,1.127,485.789,24.774,1126.500,48.967,43.468,28.164,25.001,128.095,113.710,0.573,1.666,0.944,116,98.614,15.635,1112.851,134.786,9593.546,1128.487,49,96.654,15.729,454.338,320.998,9272.201,470.067,28,97.801,15.590,693.456,556.772,24766.275,709.045,7,98.108,15.651,811.680,2235.918,115954.325,827.332
STATIC_PARTITIONING,2048,2048,2048,250,1299.05,1.299,571.161,25.594,1299.044,52.110,40.114,27.387,21.082,52.888,40.713,0.707,0.907,1.057,135,98.742,16.371,1284.869,121.263,9517.545,1301.239,69,97.645,16.306,676.006,236.324,9797.183,692.312,37,98.317,16.234,948.584,438.767,25637.416,964.819,9,98.477,16.156,1044.717,1795.071,116079.687,1060.873
STATIC_PARTITIONING,2048,2048,2048,300,1470.11,1.470,656.877,25.254,1470.106,58.954,40.101,29.820,20.284,108.212,73.608,0.593,0.755,0.912,155,98.891,16.326,1455.760,105.326,9392.002,1472.086,89,98.141,16.362,863.783,183.845,9705.431,880.146,46,98.645,16.317,1187.669,354.721,25818.885,1203.986,10,98.682,16.280,1219.111,1627.984,121911.147,1235.391
STATIC_PARTITIONING,2048,2048,2048,350,1678.38,1.678,724.040,22.727,1678.378,82.018,48.867,42.161,25.120,127.423,75.920,0.681,0.883,1.049,174,99.181,13.759,1666.669,79.074,9578.557,1680.428,109,98.522,13.781,918.422,126.434,8425.891,932.203,56,98.909,13.687,1240.583,244.408,22153.268,1254.270,11,98.913,13.634,1240.761,1239.459,112796.434,1254.395
STATIC_PARTITIONING,2048,2048,2048,400,1918.49,1.918,825.874,22.273,1918.479,93.936,48.963,46.698,24.341,137.796,71.825,0.628,0.790,0.883,194,99.322,13.017,1907.523,67.100,9832.591,1920.540,129,98.815,13.021,1085.344,100.937,8413.516,1098.364,65,99.105,12.927,1430.958,198.874,22014.732,1443.884,12,99.045,12.937,1341.079,1078.079,111756.549,1354.016
STATIC_PARTITIONING,2048,2048,2048,426,1942.23,1.942,899.589,21.667,1942.218,77.934,40.126,37.891,19.509,190.036,97.844,0.662,0.722,0.918,204,99.347,12.687,1931.627,62.193,9468.760,1944.314,139,99.105,12.619,1397.387,90.786,10053.146,1410.007,70,99.308,12.521,1797.965,178.878,25685.221,1810.487,13,99.199,12.523,1551.866,963.310,119374.309,1564.389
