Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
DYNAMIC,1024,1024,1024,1000,744.553,0.745,375.907,11.933,744.525,53.823,72.289,30.121,40.455,114.277,153.484,0.046,0.274,0.138,315,98.377,11.970,725.442,38.002,2302.989,737.412,458,98.370,12.036,726.508,26.280,1586.262,738.544,161,98.403,11.837,729.278,73.522,4529.677,741.115,66,98.438,11.677,735.720,176.921,11147.274,747.397
CUDA_ONLY,4096,4096,4096,110,5306.59,5.307,2677.207,69.400,5306.590,239.178,45.072,197.498,37.217,625.335,117.841,0.000,0.000,0.000,110,99.681,16.918,5291.685,153.802,48106.227,5308.603,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,110,2525.42,2.525,1275.507,52.325,2525.412,171.588,67.945,100.097,39.636,207.843,82.300,0.276,1.128,0.487,53,99.499,12.666,2515.881,238.988,47469.454,2528.547,38,99.412,12.543,2120.918,330.088,55813.625,2133.461,16,99.415,12.558,2135.382,784.853,133461.385,2147.940,3,99.398,12.419,2050.675,4139.629,683558.332,2063.094
DYNAMIC,4096,4096,4096,110,2189.19,2.189,1112.229,58.705,2189.178,154.075,70.380,80.595,36.815,186.540,85.210,0.073,0.309,0.166,44,99.443,11.867,2119.992,269.705,48181.638,2131.859,44,99.444,11.804,2109.406,268.281,47941.037,2121.210,19,99.462,11.658,2153.341,613.573,113333.747,2164.999,3,99.472,11.590,2181.594,3863.487,727197.956,2193.184
CUDA_ONLY,4096,4096,4096,110,4733.9,4.734,2389.300,61.915,4733.892,141.995,29.995,106.351,22.466,420.090,88.741,0.000,0.000,0.000,110,99.618,18.105,4717.842,164.593,42889.472,4735.947,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,110,3294.87,3.295,1295.724,51.036,3294.862,114.762,34.830,42.770,12.981,348.079,105.643,0.346,1.069,0.647,53,99.515,12.143,2491.749,229.104,47014.138,2503.892,38,99.432,12.041,2109.159,316.865,55504.177,2121.200,16,99.436,11.981,2113.363,748.831,132085.165,2125.344,3,99.638,11.948,3286.469,3982.570,1095489.763,3298.417
DYNAMIC,4096,4096,4096,110,2527.88,2.528,1114.010,53.860,2527.872,169.665,67.118,94.723,37.471,269.717,106.697,0.078,0.304,0.178,42,99.436,11.833,2085.767,281.730,49661.121,2097.600,46,99.440,11.895,2113.224,258.580,45939.661,2125.119,18,99.465,11.750,2184.337,652.754,121352.073,2196.087,4,99.534,11.791,2519.916,2947.822,629978.954,2531.707
CUDA_ONLY,4096,4096,4096,110,4708.8,4.709,2368.337,61.883,4708.794,196.840,41.803,161.536,34.305,436.049,92.603,0.000,0.000,0.000,110,99.618,18.006,4692.674,163.693,42660.669,4710.680,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,110,3271.54,3.272,1268.231,51.156,3271.540,134.825,41.211,60.880,18.609,272.694,83.353,0.311,0.929,0.527,50,99.504,11.970,2402.530,239.395,48050.594,2414.499,40,99.444,11.928,2131.583,298.208,53289.586,2143.512,16,99.428,11.880,2066.503,742.529,129156.460,2078.384,4,99.641,11.771,3262.604,2942.749,815651.058,3274.375
DYNAMIC,4096,4096,4096,110,2428.05,2.428,1108.695,54.220,2428.047,171.548,70.653,96.841,39.884,224.558,92.485,0.054,0.324,0.189,42,99.457,11.409,2090.413,271.647,49771.726,2101.822,46,99.466,11.339,2112.974,246.509,45934.220,2124.314,18,99.460,11.393,2098.163,632.954,116564.605,2109.556,4,99.537,11.267,2419.673,2816.741,604918.225,2430.940
CUDA_ONLY,4096,4096,4096,110,4760.08,4.760,2397.730,63.300,4760.078,217.485,45.689,182.157,38.268,367.887,77.286,0.000,0.000,0.000,110,99.598,19.149,4742.795,174.081,43116.314,4761.943,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,110,2481.56,2.482,1271.514,52.451,2481.554,119.041,47.970,50.870,20.499,238.359,96.052,0.289,1.106,0.463,53,99.513,12.100,2472.474,228.293,46650.462,2484.574,40,99.441,12.016,2139.023,300.400,53475.569,2151.039,16,99.432,11.981,2098.859,748.788,131178.681,2110.839,1,98.058,11.922,602.158,11922.442,602157.759,614.080
DYNAMIC,4096,4096,4096,110,2146.82,2.147,1096.311,53.769,2146.807,102.415,47.706,29.664,13.818,219.599,102.291,0.056,0.416,0.233,43,99.392,12.887,2106.695,299.694,48992.918,2119.582,46,99.393,12.778,2091.013,277.774,45456.812,2103.791,19,99.408,12.725,2137.408,669.715,112495.163,2150.133,2,99.397,12.741,2100.744,6370.501,1050372.224,2113.485
CUDA_ONLY,4096,4096,4096,110,4915.73,4.916,2501.744,61.721,4915.722,205.103,41.724,166.516,33.874,563.647,114.662,0.000,0.000,0.000,110,99.646,17.423,4900.158,158.389,44546.894,4917.581,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,110,2830.47,2.830,1247.781,54.339,2830.458,149.286,52.742,78.398,27.698,234.735,82.932,0.285,1.082,0.538,50,99.384,14.903,2405.754,298.063,48115.078,2420.657,40,99.295,14.889,2097.403,372.230,52435.078,2112.292,16,99.300,14.804,2100.824,925.266,131301.503,2115.628,4,99.480,14.733,2818.576,3683.149,704644.013,2833.309
DYNAMIC,4096,4096,4096,110,2722.86,2.723,1115.539,55.052,2722.855,178.111,65.413,100.437,36.886,209.597,76.977,0.068,0.333,0.207,42,99.236,16.054,2085.869,382.249,49663.540,2101.923,45,99.448,11.722,2110.196,260.500,46893.255,2121.919,19,99.462,11.588,2140.761,609.917,112671.657,2152.350,4,99.575,11.585,2714.783,2896.255,678695.705,2726.368
CUDA_ONLY,4096,4096,4096,110,4761.36,4.761,2400.831,61.584,4761.361,135.735,28.508,100.401,21.087,435.863,91.542,0.000,0.000,0.000,110,99.622,17.987,4745.206,163.523,43138.232,4763.193,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,110,2483.77,2.484,1341.683,56.379,2483.770,95.254,38.350,26.411,10.633,258.447,104.054,0.343,1.393,0.585,53,99.275,18.038,2469.442,340.349,46593.251,2487.481,40,99.223,18.011,2299.576,450.278,57489.394,2317.587,16,99.195,18.019,2221.327,1126.212,138832.941,2239.346,1,98.481,17.884,1159.403,17883.780,1159403.206,1177.287
DYNAMIC,4096,4096,4096,110,2179.57,2.180,1123.329,55.920,2179.569,92.988,42.663,20.229,9.281,270.646,124.174,0.127,0.471,0.258,44,99.395,12.944,2127.046,294.186,48341.958,2139.990,47,99.410,12.879,2171.663,274.014,46205.586,2184.541,18,99.410,12.797,2154.436,710.960,119690.897,2167.233,1,99.408,12.776,2143.587,12775.707,2143587.127,2156.363
