Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_PARTITIONING,2048,2048,2048,10,123.716,0.124,65.412,25.596,123.716,4.270,34.519,2.892,23.373,15.761,127.397,0.332,1.976,0.328,8,87.286,16.309,111.966,2038.665,13995.741,128.275,1,42.505,17.359,12.834,17359.217,12833.555,30.193,1,65.724,10.743,20.599,10742.708,20598.735,31.341,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,2048,2048,2048,20,233.22,0.233,116.589,24.968,233.219,9.250,39.661,6.739,28.896,27.708,118.806,0.440,1.631,0.341,15,94.415,13.131,221.964,875.369,14797.581,235.094,2,66.348,12.248,24.149,6124.047,12074.314,36.397,2,75.808,14.064,44.070,7031.824,22035.173,58.134,1,96.646,6.151,177.255,6150.692,177254.703,183.405
STATIC_PARTITIONING,2048,2048,2048,30,327.821,0.328,155.171,26.676,327.821,12.270,37.429,8.575,26.158,24.893,75.935,0.555,2.225,0.666,22,95.110,16.246,315.954,738.455,14361.547,332.200,4,76.589,17.303,56.608,4325.851,14151.948,73.911,3,83.639,13.914,71.129,4637.933,23709.578,85.043,1,96.205,8.484,215.051,8484.115,215050.763,223.535
STATIC_PARTITIONING,2048,2048,2048,40,446.799,0.447,212.729,32.266,446.798,17.673,39.556,12.859,28.781,22.449,50.244,0.639,2.433,0.776,30,94.334,25.765,428.952,858.847,14298.391,454.717,4,70.948,21.312,52.045,5327.966,13011.164,73.357,4,82.171,20.372,93.888,5092.952,23471.942,114.260,2,95.785,17.003,386.354,8501.645,193176.926,403.357
STATIC_PARTITIONING,2048,2048,2048,50,655.507,0.656,280.329,27.607,655.506,20.836,31.786,13.781,21.023,33.727,51.452,0.924,1.797,0.846,37,97.193,16.206,561.117,437.999,15165.335,577.323,6,81.524,17.245,76.092,2874.149,12681.948,93.337,5,98.214,11.708,643.793,2341.581,128758.628,655.501,2,98.286,8.928,511.842,4464.218,255920.815,520.770
STATIC_PARTITIONING,2048,2048,2048,60,1085.75,1.086,521.145,22.950,1085.747,32.687,30.106,24.628,22.683,84.450,77.780,0.716,1.839,1.197,45,97.984,22.010,1069.943,489.116,23776.514,1091.953,7,80.637,18.327,76.324,2618.165,10903.488,94.652,6,91.114,14.128,144.860,2354.637,24143.295,158.988,2,95.412,16.948,352.453,8473.787,176226.403,369.400
STATIC_PARTITIONING,2048,2048,2048,70,687.792,0.688,303.467,27.026,687.790,26.104,37.953,17.443,25.361,34.588,50.288,0.500,1.026,0.657,49,97.765,15.454,675.934,315.379,13794.564,691.387,11,86.800,16.427,108.019,1493.321,9819.936,124.446,8,93.797,14.974,226.431,1871.762,28303.840,241.405,2,97.419,8.447,318.803,4223.637,159401.462,327.250
STATIC_PARTITIONING,2048,2048,2048,80,741.015,0.741,315.565,26.284,741.014,28.148,37.986,18.259,24.640,52.047,70.237,0.545,0.961,0.701,53,97.828,16.184,728.950,305.366,13753.774,745.134,15,89.696,17.232,150.001,1148.784,10000.082,167.233,10,96.197,10.889,275.437,1088.889,27543.744,286.326,2,97.031,10.003,326.948,5001.737,163474.086,336.952
STATIC_PARTITIONING,2048,2048,2048,90,861.152,0.861,352.130,23.877,861.150,29.836,34.646,18.228,21.167,77.014,89.431,0.667,0.937,0.683,56,98.458,13.312,849.915,237.715,15177.046,863.227,19,94.170,12.200,197.074,642.100,10372.297,209.274,12,95.420,13.934,290.299,1161.191,24191.602,304.234,3,99.126,6.114,693.164,2037.961,231054.583,699.278
STATIC_PARTITIONING,2048,2048,2048,100,1528.49,1.528,377.696,19.223,1528.486,48.981,32.045,32.683,21.382,114.291,74.774,0.645,1.074,0.742,60,98.547,12.764,865.942,212.730,14432.360,878.705,23,95.704,11.005,245.184,478.471,10660.154,256.188,14,99.469,8.147,1524.777,581.957,108912.621,1532.924,3,99.190,9.010,1102.940,3003.365,367646.630,1111.950
STATIC_PARTITIONING,2048,2048,2048,110,979.312,0.979,401.121,24.501,979.310,31.992,32.668,17.619,17.991,78.544,80.203,0.775,1.008,0.838,64,98.730,12.467,968.936,194.794,15139.629,981.403,27,95.790,12.357,281.164,457.667,10413.482,293.521,16,97.283,12.719,455.320,794.909,28457.492,468.038,3,99.254,5.072,675.135,1690.785,225045.127,680.208
