Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_PARTITIONING,2048,2048,2048,50,379.813,0.380,186.373,22.149,379.812,15.301,40.285,9.707,25.557,48.056,126.526,0.698,2.904,1.458,40,96.688,12.647,369.267,316.186,9231.668,381.914,3,79.902,12.532,49.825,4177.470,16608.293,62.357,4,90.095,12.582,114.442,3145.447,28610.538,127.024,3,96.100,12.539,309.007,4179.831,103002.204,321.546
STATIC_PARTITIONING,2048,2048,2048,100,743.946,0.744,348.020,22.639,743.944,30.277,40.698,20.274,27.252,93.266,125.367,1.082,3.273,1.763,81,98.196,13.456,732.629,166.127,9044.803,746.085,6,84.052,13.400,70.624,2233.298,11770.736,84.024,8,93.957,13.328,207.213,1665.949,25901.623,220.541,5,97.436,13.289,505.085,2657.805,101017.036,518.374
STATIC_PARTITIONING,2048,2048,2048,150,928.125,0.928,404.338,21.027,928.122,37.229,40.112,21.976,23.678,136.121,146.662,0.693,1.535,1.193,101,98.736,11.754,918.493,116.379,9093.995,930.248,26,95.585,11.687,253.019,449.497,9731.501,264.706,17,97.278,11.596,414.452,682.116,24379.509,426.048,6,98.382,11.547,701.967,1924.489,116994.521,713.514
STATIC_PARTITIONING,2048,2048,2048,200,1132.97,1.133,478.402,21.976,1132.966,55.274,48.787,32.935,29.070,61.743,54.497,0.918,1.534,1.448,120,98.847,13.090,1122.029,109.080,9350.242,1135.119,46,96.851,12.983,399.325,282.249,8680.970,412.308,26,97.885,12.946,599.184,497.907,23045.551,612.130,8,98.473,12.900,832.150,1612.562,104018.692,845.050
STATIC_PARTITIONING,2048,2048,2048,250,1325.73,1.326,557.407,21.114,1325.725,64.758,48.847,36.789,27.750,166.839,125.847,0.699,1.182,1.071,140,99.096,12.008,1315.858,85.772,9398.987,1327.866,66,97.941,11.928,567.368,180.730,8596.485,579.296,35,98.521,11.851,789.571,338.592,22559.161,801.421,9,98.777,11.805,953.534,1311.645,105948.244,965.339
STATIC_PARTITIONING,2048,2048,2048,300,1521.88,1.522,643.656,21.905,1521.876,74.233,48.777,39.578,26.006,210.323,138.199,0.789,0.979,1.207,159,99.162,12.777,1511.156,80.361,9504.129,1523.934,86,98.273,12.772,726.797,148.516,8451.130,739.570,44,98.737,12.665,989.760,287.845,22494.535,1002.425,11,98.956,12.700,1203.485,1154.570,109407.703,1216.185
STATIC_PARTITIONING,2048,2048,2048,350,1747.35,1.747,740.193,21.565,1747.340,85.592,48.984,44.945,25.722,168.992,96.713,0.706,0.867,1.060,179,99.259,12.962,1736.407,72.415,9700.596,1749.369,106,98.555,12.978,884.921,122.432,8348.316,897.899,53,98.924,12.856,1181.770,242.563,22297.553,1194.626,12,98.999,12.886,1274.437,1073.813,106203.094,1287.323
STATIC_PARTITIONING,2048,2048,2048,400,1903.66,1.904,822.946,26.326,1903.656,93.432,49.080,48.158,25.298,162.363,85.290,0.772,0.972,1.175,198,99.064,17.829,1887.958,90.044,9535.143,1905.787,126,98.342,17.825,1057.072,141.469,8389.458,1074.897,62,98.736,17.703,1382.682,285.529,22301.328,1400.385,14,98.846,17.729,1517.913,1266.351,108422.341,1535.642
STATIC_PARTITIONING,2048,2048,2048,426,2042.91,2.043,877.234,21.720,2042.897,99.953,48.927,51.057,24.993,121.404,59.427,0.667,0.688,0.927,208,99.372,12.834,2032.274,61.702,9770.548,2045.108,136,98.897,12.705,1139.545,93.419,8379.004,1152.250,67,99.152,12.722,1488.298,189.876,22213.396,1501.019,15,99.230,12.659,1632.350,843.934,108823.330,1645.009
