Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_PARTITIONING,4096,4096,4096,10,350.544,0.351,182.642,61.133,350.544,16.290,46.471,9.383,26.768,40.941,116.793,0.355,3.110,0.655,7,96.506,12.329,340.567,1761.322,48652.380,352.896,2,90.225,12.301,113.541,6150.316,56770.511,125.842,1,92.947,12.272,161.734,12272.213,161733.838,174.006,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,20,673.94,0.674,316.111,60.678,673.939,31.543,46.804,18.549,27.524,92.047,136.580,0.585,2.380,0.807,14,98.149,12.511,663.554,893.626,47396.682,676.064,4,94.688,12.611,224.793,3152.700,56198.214,237.404,2,95.572,12.513,270.101,6256.476,135050.690,282.614,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,30,1010.4,1.010,478.584,67.094,1010.402,40.532,40.115,23.433,23.192,52.534,51.993,0.799,3.448,1.002,21,98.520,14.983,997.477,713.473,47498.925,1012.460,6,96.202,15.019,380.412,2503.175,63401.972,395.431,2,95.626,14.909,325.925,7454.360,162962.375,340.833,1,98.241,14.964,835.943,14964.029,835942.723,850.907
STATIC_PARTITIONING,4096,4096,4096,40,1349.94,1.350,611.492,65.842,1349.939,54.320,40.238,32.388,23.992,69.294,51.331,0.668,2.923,0.964,28,99.050,12.848,1339.221,458.853,47829.315,1352.069,8,97.471,12.898,497.029,1612.240,62128.666,509.927,3,97.192,12.753,441.374,4251.057,147124.830,454.128,1,98.573,12.752,880.756,12752.229,880756.296,893.509
STATIC_PARTITIONING,4096,4096,4096,50,1702.35,1.702,755.402,62.302,1702.347,69.286,40.700,42.071,24.714,144.383,84.814,0.529,2.318,1.546,35,99.269,12.078,1639.776,345.088,46850.747,1651.854,9,97.915,12.013,564.190,1334.830,62687.822,576.204,4,98.076,11.901,606.596,2975.298,151648.880,618.497,2,99.302,11.899,1692.568,5949.433,846284.247,1704.467
STATIC_PARTITIONING,4096,4096,4096,60,1841.24,1.841,831.637,63.104,1841.239,73.714,40.035,41.738,22.669,182.319,99.020,0.387,1.542,0.740,39,99.336,12.240,1831.296,313.856,46956.307,1843.536,13,98.572,12.199,842.147,938.379,64780.523,854.346,6,98.663,12.077,891.489,2012.756,148581.485,903.565,2,99.290,12.025,1682.634,6012.579,841316.958,1694.659
STATIC_PARTITIONING,4096,4096,4096,70,2063.89,2.064,930.331,68.751,2063.893,82.740,40.089,44.959,21.784,204.173,98.926,0.365,1.542,0.748,43,99.133,17.909,2048.683,416.495,47643.786,2066.592,18,98.502,17.934,1179.589,996.314,65532.720,1197.523,7,98.292,17.835,1026.532,2547.816,146647.378,1044.366,2,98.986,17.810,1738.591,8905.111,869295.495,1756.401
STATIC_PARTITIONING,4096,4096,4096,80,2292.61,2.293,1027.328,65.211,2292.604,112.111,48.901,64.767,28.250,208.481,90.936,0.414,1.288,0.750,47,99.434,12.993,2281.844,276.440,48549.882,2294.837,22,99.081,13.044,1406.667,592.931,63939.430,1419.712,9,99.005,12.943,1287.896,1438.082,143099.556,1300.839,2,99.253,12.913,1714.813,6456.365,857406.603,1727.726
STATIC_PARTITIONING,4096,4096,4096,90,2513.18,2.513,1150.049,64.322,2513.181,100.766,40.095,51.331,20.425,146.716,58.379,0.436,1.144,0.861,51,99.519,12.110,2503.314,237.453,49084.583,2515.424,26,99.305,11.980,1711.094,460.759,65811.324,1723.074,10,99.227,11.975,1538.025,1197.473,153802.532,1550.000,3,99.523,11.932,2491.085,3977.391,830361.566,2503.017
STATIC_PARTITIONING,4096,4096,4096,100,2736.9,2.737,1204.132,65.348,2736.902,136.695,49.945,71.561,26.147,234.563,85.704,0.477,1.188,0.988,55,99.559,12.079,2726.896,219.617,49579.928,2738.975,30,99.292,12.037,1688.257,401.249,56275.222,1700.294,12,99.154,11.937,1399.819,994.766,116651.588,1411.756,3,99.523,11.895,2479.374,3965.004,826458.073,2491.269
STATIC_PARTITIONING,4096,4096,4096,106,2812.72,2.813,1240.908,65.390,2812.717,143.898,51.160,75.189,26.732,209.966,74.649,0.338,0.921,0.668,57,99.537,13.037,2801.676,228.712,49152.209,2814.713,33,99.298,13.148,1860.390,398.439,56375.447,1873.538,13,99.144,13.043,1509.952,1003.344,116150.175,1522.996,3,99.494,13.008,2558.520,4335.950,852840.040,2571.528
