Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_HETERO_PARTITIONING,4096,1536,512,5,94.2745,0.094,53.376,27.071,94.274,2.857,30.306,1.906,20.212,0.000,0.000,0.275,2.051,12.920,5,80.083,19.481,78.329,3896.178,15665.762,97.810,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_HETERO_PARTITIONING,4096,1536,512,10,155.161,0.155,76.025,18.706,155.160,4.916,31.685,3.370,21.720,12.992,83.733,0.303,4.079,13.477,9,91.304,13.820,145.108,1535.514,16123.120,158.928,1,64.900,15.843,29.294,15842.643,29293.590,45.136,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_HETERO_PARTITIONING,4096,1536,512,15,232.991,0.233,104.998,26.832,232.991,7.166,30.758,4.652,19.968,32.550,139.705,1.679,5.781,13.000,12,90.534,22.826,218.302,1902.163,18191.806,241.128,2,78.796,18.014,66.939,9006.814,33469.690,84.953,1,50.327,17.642,17.875,17642.337,17874.822,35.517,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_HETERO_PARTITIONING,4096,1536,512,20,284.689,0.285,124.313,23.185,284.689,10.458,36.736,7.282,25.579,36.662,128.779,0.457,7.548,11.861,14,93.811,17.856,270.659,1275.453,19332.785,288.515,3,84.968,16.910,95.579,5636.539,31859.758,112.489,2,82.454,12.444,58.476,6221.846,29238.076,70.920,1,91.184,13.975,144.542,13975.090,144542.354,158.517
STATIC_HETERO_PARTITIONING,4096,1536,512,25,392.149,0.392,154.201,20.914,392.148,14.000,35.700,8.941,22.799,51.464,131.236,0.473,10.860,17.124,17,95.036,20.021,383.317,1177.710,22548.085,403.339,5,87.897,20.671,150.130,4134.260,30025.924,170.801,2,80.532,15.374,63.596,7687.002,31797.908,78.970,1,93.018,13.628,181.563,13627.572,181562.583,195.190
STATIC_HETERO_PARTITIONING,4096,1536,512,30,447.992,0.448,179.494,27.164,447.991,22.613,50.477,20.517,45.798,103.386,230.777,0.623,9.315,13.368,19,95.995,18.021,431.911,948.455,22732.155,449.932,6,91.780,14.621,163.262,2436.909,27210.274,177.883,3,89.471,13.259,112.665,4419.650,37554.988,125.924,2,92.544,12.311,152.808,6155.342,76404.207,165.119
STATIC_HETERO_PARTITIONING,4096,1536,512,35,503.712,0.504,194.939,20.954,503.711,18.599,36.924,11.778,23.382,24.308,48.258,0.740,10.934,17.255,21,95.973,20.719,493.843,986.630,23516.321,514.562,7,89.996,20.922,188.212,2988.842,26887.499,209.134,3,87.828,15.481,111.706,5160.396,37235.355,127.187,4,94.831,14.164,259.886,3541.122,64971.592,274.051
STATIC_HETERO_PARTITIONING,4096,1536,512,40,580.304,0.580,278.804,94.436,580.303,22.087,38.061,14.496,24.980,41.295,71.161,0.766,14.949,25.114,21,84.639,90.393,498.078,4304.409,23718.004,588.471,8,70.554,87.041,208.555,10880.109,26069.390,295.596,5,56.975,87.263,115.556,17452.502,23111.156,202.818,6,83.440,84.204,424.283,14034.022,70713.810,508.487
STATIC_HETERO_PARTITIONING,4096,1536,512,45,565.134,0.565,225.229,26.913,565.133,23.240,41.124,15.024,26.585,65.179,115.334,0.821,21.675,17.985,23,95.848,23.794,549.296,1034.503,23882.417,573.089,10,92.122,21.350,249.647,2135.013,24964.739,270.998,5,85.723,18.042,108.326,3608.377,21665.215,126.368,7,95.523,16.298,347.704,2328.258,49671.931,364.001
STATIC_HETERO_PARTITIONING,4096,1536,512,50,572.59,0.573,250.859,18.127,572.589,24.545,42.867,15.445,26.973,66.246,115.695,0.721,15.457,14.259,25,96.988,17.493,563.253,699.720,22530.101,580.746,11,94.523,17.059,294.403,1550.837,26763.907,311.462,6,85.257,18.091,104.616,3015.135,17436.061,122.707,8,98.067,10.475,531.563,1309.384,66445.321,542.038
