Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
CUDA_ONLY,2048,2048,2048,10,154.987,0.155,94.120,36.788,154.987,4.590,29.615,3.132,20.211,6.448,41.604,0.000,0.000,0.000,10,85.844,22.421,135.968,2242.130,13596.811,158.389,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,20,271.825,0.272,152.861,25.159,271.825,8.524,31.358,5.978,21.990,16.611,61.109,0.000,0.000,0.000,20,94.270,16.045,263.960,802.246,13198.024,280.005,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,30,950.871,0.951,505.918,51.408,950.870,25.782,27.114,18.210,19.151,61.493,64.670,0.000,0.000,0.000,30,97.250,26.200,926.660,873.326,30888.663,952.860,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,40,813.369,0.813,433.047,48.080,813.368,22.909,28.166,16.042,19.723,64.451,79.240,0.000,0.000,0.000,40,97.129,23.404,791.851,585.100,19796.277,815.255,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,50,1020.33,1.020,535.551,40.085,1020.331,28.249,27.686,19.818,19.423,98.900,96.929,0.000,0.000,0.000,50,98.221,18.224,1006.381,364.485,20127.614,1024.605,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,60,759.998,0.760,399.071,27.008,759.997,22.345,29.402,15.314,20.151,61.417,80.812,0.000,0.000,0.000,60,97.831,16.564,746.949,276.072,12449.145,763.513,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,70,884.901,0.885,461.544,26.919,884.899,25.573,28.899,17.458,19.728,98.299,111.085,0.000,0.000,0.000,70,98.153,16.406,871.944,234.377,12456.344,888.350,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,80,1016.93,1.017,530.668,25.945,1016.931,30.104,29.603,20.803,20.457,118.450,116.478,0.000,0.000,0.000,80,98.431,16.015,1004.948,200.186,12561.855,1020.963,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,90,1189.84,1.190,616.189,25.847,1189.836,33.857,28.455,23.324,19.603,137.755,115.776,0.000,0.000,0.000,90,98.706,15.440,1177.940,171.552,13088.221,1193.380,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,100,1268.94,1.269,661.348,24.946,1268.934,37.608,29.638,26.133,20.594,187.026,147.388,0.000,0.000,0.000,100,98.854,14.582,1257.949,145.821,12579.486,1272.531,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,110,1383.35,1.383,722.214,39.357,1383.352,40.751,29.458,28.267,20.434,131.668,95.180,0.000,0.000,0.000,110,98.030,27.290,1357.950,248.089,12344.997,1385.239,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,120,1507.96,1.508,770.974,37.445,1507.957,45.184,29.964,31.379,20.809,119.315,79.123,0.000,0.000,0.000,120,98.532,22.162,1487.936,184.680,12399.471,1510.098,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,130,1640.54,1.641,845.783,32.331,1640.540,48.439,29.526,33.728,20.559,123.554,75.313,0.000,0.000,0.000,130,98.765,20.287,1622.158,156.055,12478.136,1642.445,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,140,1748.99,1.749,889.655,25.993,1748.986,51.582,29.493,35.458,20.273,183.637,104.996,0.000,0.000,0.000,140,99.116,15.495,1736.948,110.681,12406.775,1752.444,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,150,1873.89,1.874,950.058,25.899,1873.884,55.739,29.745,38.660,20.631,195.486,104.321,0.000,0.000,0.000,150,98.884,21.003,1860.941,140.020,12406.276,1881.944,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,160,5621.16,5.621,2773.522,52.160,5621.160,152.509,27.131,108.634,19.326,619.946,110.288,0.000,0.000,0.000,160,99.462,30.274,5595.140,189.215,34969.625,5625.414,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,170,2184.84,2.185,1085.459,19.670,2184.836,61.534,28.164,42.438,19.424,269.944,123.553,0.000,0.000,0.000,170,99.369,13.835,2179.105,81.383,12818.265,2192.940,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,180,2267.91,2.268,1148.556,28.892,2267.908,64.292,28.348,43.848,19.334,173.190,76.365,0.000,0.000,0.000,180,99.106,20.303,2251.956,112.795,12510.866,2272.259,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,190,2327.82,2.328,1179.749,16.834,2327.816,66.167,28.425,44.822,19.255,155.485,66.794,0.000,0.000,0.000,190,99.400,14.043,2324.921,73.909,12236.425,2338.963,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,200,2505.27,2.505,1273.844,33.279,2505.270,73.921,29.506,51.262,20.462,206.912,82.591,0.000,0.000,0.000,200,98.916,27.239,2485.931,136.197,12429.653,2513.170,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
CUDA_ONLY,2048,2048,2048,210,2665.15,2.665,1354.019,31.678,2665.149,77.127,28.939,53.304,20.000,265.242,99.522,0.000,0.000,0.000,210,99.393,16.198,2650.890,77.131,12623.284,2667.087,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
