Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_HETERO_PARTITIONING,1024,1024,1024,20,170.721,0.171,86.094,13.235,170.720,9.588,56.163,7.165,41.969,26.012,152.365,0.936,38.321,37.054,15,90.227,17.343,160.106,1156.169,10673.762,177.449,1,51.077,17.239,17.998,17238.690,17997.625,35.236,1,58.567,17.184,24.290,17184.303,24290.395,41.475,3,84.058,17.129,90.314,5709.568,30104.792,107.443
STATIC_HETERO_PARTITIONING,1024,1024,1024,40,307.671,0.308,123.943,11.906,307.669,17.481,56.816,12.697,41.269,50.746,164.936,0.703,35.758,18.961,24,95.418,14.338,298.540,597.398,12439.156,312.877,5,83.114,14.257,70.173,2851.329,14034.560,84.429,3,78.833,14.151,52.702,4716.922,17567.319,66.853,8,91.841,14.174,159.552,1771.732,19943.947,173.725
STATIC_HETERO_PARTITIONING,1024,1024,1024,60,454.528,0.455,184.926,15.703,454.525,26.697,58.736,19.156,42.144,51.792,113.947,0.650,19.098,15.456,36,96.094,17.951,441.631,498.647,12267.517,459.582,8,86.780,17.888,117.425,2235.958,14678.078,135.312,5,84.706,17.747,98.290,3549.398,19658.060,116.037,11,92.987,17.665,234.236,1605.874,21294.144,251.900
STATIC_HETERO_PARTITIONING,1024,1024,1024,80,580.383,0.580,229.157,22.245,580.380,34.111,58.773,22.947,39.538,61.816,106.509,0.532,35.261,14.821,43,95.836,24.362,560.681,566.553,13039.098,585.043,14,89.746,24.375,213.339,1741.099,15238.485,237.714,9,84.696,24.243,134.161,2693.642,14906.739,158.403,14,93.673,24.299,359.776,1735.636,25698.309,384.075
STATIC_HETERO_PARTITIONING,1024,1024,1024,95,679.204,0.679,259.299,18.717,679.198,40.004,58.899,26.403,38.873,79.057,116.397,0.778,52.605,21.735,48,97.046,20.193,663.488,420.681,13822.669,683.681,18,93.570,20.116,292.744,1117.532,16263.568,312.860,12,88.458,20.006,153.327,1667.158,12777.280,173.333,17,96.131,19.898,494.427,1170.483,29083.949,514.325
