Accelerator,DataType,M,N,K,Avg_Time_ms,Jit_Time_ms
OPENVINO,1,1536,4096,2048,16.1674,50.4631
OPENVINO,1,1536,4096,2560,30.1399,52.2518
OPENVINO,1,1536,4096,3072,31.997,231.588
OPENVINO,1,1536,4096,3584,38.7454,65.8281
OPENVINO,1,1536,4096,4096,33.9877,74.5226
OPENVINO,1,2048,512,512,1.22605,22.2217
OPENVINO,1,2048,512,1024,1.77485,16.0489
OPENVINO,1,2048,512,1536,2.4325,25.5467
OPENVINO,1,2048,512,2048,3.00326,28.2464
OPENVINO,1,2048,512,2560,4.01517,28.7635
OPENVINO,1,2048,512,3072,4.6656,31.69
OPENVINO,1,2048,512,3584,5.39091,33.4315
OPENVINO,1,2048,512,4096,4.88923,33.9505
OPENVINO,1,2048,1024,512,1.93925,15.8523
OPENVINO,1,2048,1024,1024,3.40208,25.3272
OPENVINO,1,2048,1024,1536,6.71788,27.5425
OPENVINO,1,2048,1024,2048,7.88805,30.2703
OPENVINO,1,2048,1024,2560,9.00918,31.3253
OPENVINO,1,2048,1024,3072,10.6876,41.1098
OPENVINO,1,2048,1024,3584,8.28699,40.0541
OPENVINO,1,2048,1024,4096,9.36067,46.1285
OPENVINO,1,2048,1536,512,3.36996,157.413
OPENVINO,1,2048,1536,1024,7.09681,30.1109
OPENVINO,1,2048,1536,1536,10.6961,31.8117
OPENVINO,1,2048,1536,2048,10.6491,37.5225
OPENVINO,1,2048,1536,2560,12.3956,35.8062
OPENVINO,1,2048,1536,3072,12.3767,40.3716
OPENVINO,1,2048,1536,3584,16.9722,41.1454
OPENVINO,1,2048,1536,4096,18.7642,51.21
OPENVINO,1,2048,2048,512,3.3133,27.9074
OPENVINO,1,2048,2048,1024,6.23203,31.9674
OPENVINO,1,2048,2048,1536,9.24999,35.6689
OPENVINO,1,2048,2048,2048,11.112,42.2077
OPENVINO,1,2048,2048,2560,16.7913,42.4572
OPENVINO,1,2048,2048,3072,16.2673,43.8519
OPENVINO,1,2048,2048,3584,16.3626,51.7688
OPENVINO,1,2048,2048,4096,18.7916,59.2597
OPENVINO,1,2048,2560,512,3.81087,26.7081
OPENVINO,1,2048,2560,1024,7.23576,33.6942
OPENVINO,1,2048,2560,1536,10.7253,38.2255
OPENVINO,1,2048,2560,2048,14.6225,170.415
OPENVINO,1,2048,2560,2560,15.5494,45.8666
OPENVINO,1,2048,2560,3072,17.4246,56.5473
OPENVINO,1,2048,2560,3584,22.9166,56.392
OPENVINO,1,2048,2560,4096,25.3667,58.3668
OPENVINO,1,2048,3072,512,4.39824,30.2946
OPENVINO,1,2048,3072,1024,8.82664,38.8261
OPENVINO,1,2048,3072,1536,13.945,39.2358
OPENVINO,1,2048,3072,2048,13.872,43.8633
OPENVINO,1,2048,3072,2560,18.3349,51.2463
OPENVINO,1,2048,3072,3072,21.1153,55.5831
OPENVINO,1,2048,3072,3584,26.7878,59.8339
OPENVINO,1,2048,3072,4096,29.6883,63.8988
OPENVINO,1,2048,3584,512,4.46593,31.832
OPENVINO,1,2048,3584,1024,9.39111,37.1059
OPENVINO,1,2048,3584,1536,15.6598,40.6033
OPENVINO,1,2048,3584,2048,24.3687,52.5898
OPENVINO,1,2048,3584,2560,25.4672,52.6498
OPENVINO,1,2048,3584,3072,31.1393,56.1774
OPENVINO,1,2048,3584,3584,38.5903,238.399
OPENVINO,1,2048,3584,4096,39.866,76.6366
OPENVINO,1,2048,4096,512,5.22837,32.0028
OPENVINO,1,2048,4096,1024,10.6041,42.7341
OPENVINO,1,2048,4096,1536,24.0034,45.4917
OPENVINO,1,2048,4096,2048,22.7238,53.7397
OPENVINO,1,2048,4096,2560,38.3006,60.3164
OPENVINO,1,2048,4096,3072,38.9487,64.129
OPENVINO,1,2048,4096,3584,47.5931,73.384
OPENVINO,1,2048,4096,4096,45.0541,84.6402
OPENVINO,1,2560,512,512,1.39901,23.3988
OPENVINO,1,2560,512,1024,2.10652,16.8592
OPENVINO,1,2560,512,1536,2.86673,26.2724
OPENVINO,1,2560,512,2048,3.86553,29.0789
OPENVINO,1,2560,512,2560,5.02577,32.876
OPENVINO,1,2560,512,3072,5.20797,35.8036
OPENVINO,1,2560,512,3584,6.47769,37.4002
OPENVINO,1,2560,512,4096,5.7566,41.9339
OPENVINO,1,2560,1024,512,2.34685,24.2396
OPENVINO,1,2560,1024,1024,5.24317,190.154
OPENVINO,1,2560,1024,1536,9.3042,31.852
OPENVINO,1,2560,1024,2048,10.6627,34.3968
OPENVINO,1,2560,1024,2560,11.8521,36.4067
OPENVINO,1,2560,1024,3072,11.5785,43.7556
OPENVINO,1,2560,1024,3584,8.68614,43.9593
OPENVINO,1,2560,1024,4096,10.3088,48.3922
OPENVINO,1,2560,1536,512,3.66802,26.4628
OPENVINO,1,2560,1536,1024,5.80469,32.3201
OPENVINO,1,2560,1536,1536,8.78847,31.1667
OPENVINO,1,2560,1536,2048,9.95535,39.0382
OPENVINO,1,2560,1536,2560,12.6945,41.6774
OPENVINO,1,2560,1536,3072,13.8193,41.4135
OPENVINO,1,2560,1536,3584,22.0118,43.9839
OPENVINO,1,2560,1536,4096,24.9387,54.403
OPENVINO,1,2560,2048,512,5.07365,27.8945
OPENVINO,1,2560,2048,1024,7.78651,33.1029
OPENVINO,1,2560,2048,1536,10.8855,38.5969
OPENVINO,1,2560,2048,2048,13.0648,43.2771
OPENVINO,1,2560,2048,2560,20.7001,174.971
OPENVINO,1,2560,2048,3072,19.5978,46.5249
OPENVINO,1,2560,2048,3584,22.3361,54.8391
OPENVINO,1,2560,2048,4096,24.9846,68.6503
OPENVINO,1,2560,2560,512,6.26661,29.1253
OPENVINO,1,2560,2560,1024,9.21749,36.5167
OPENVINO,1,2560,2560,1536,13.4683,43.2602
OPENVINO,1,2560,2560,2048,17.4764,48.6113
OPENVINO,1,2560,2560,2560,20.9014,51.2008
OPENVINO,1,2560,2560,3072,23.4804,55.5976
OPENVINO,1,2560,2560,3584,30.3019,60.3836
OPENVINO,1,2560,2560,4096,33.6227,71.9766
OPENVINO,1,2560,3072,512,6.56118,30.4902
OPENVINO,1,2560,3072,1024,10.2246,38.5479
OPENVINO,1,2560,3072,1536,19.4605,45.6803
OPENVINO,1,2560,3072,2048,18.0126,50.5486
OPENVINO,1,2560,3072,2560,21.4255,53.0951
OPENVINO,1,2560,3072,3072,24.4066,58.0326
OPENVINO,1,2560,3072,3584,31.1191,64.3296
OPENVINO,1,2560,3072,4096,35.0221,245.359
OPENVINO,1,2560,3584,512,7.05479,34.7986
OPENVINO,1,2560,3584,1024,11.9509,41.7319
OPENVINO,1,2560,3584,1536,18.0337,43.523
OPENVINO,1,2560,3584,2048,30.0317,55.5793
OPENVINO,1,2560,3584,2560,29.6177,51.7182
OPENVINO,1,2560,3584,3072,35.4492,57.4193
OPENVINO,1,2560,3584,3584,44.2729,67.7371
OPENVINO,1,2560,3584,4096,47.9285,81.3199
OPENVINO,1,2560,4096,512,8.75455,36.4904
OPENVINO,1,2560,4096,1024,12.5018,44.9804
