Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_PARTITIONING,4096,4096,4096,4,266.198,0.266,167.191,68.072,266.197,7.757,29.138,0.000,0.000,29.309,110.102,0.000,0.000,0.000,4,95.376,12.682,261.555,3170.433,65388.776,274.237,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,8,378.543,0.379,206.054,77.370,378.543,16.281,43.009,0.000,0.000,59.342,156.764,0.446,1.970,0.261,5,96.229,13.075,333.688,2614.977,66737.624,346.763,2,89.104,15.999,130.839,7999.413,65419.555,146.838,1,97.433,9.844,373.721,9844.262,373720.762,383.565,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,12,492.559,0.493,238.066,79.583,492.559,19.193,38.966,0.000,0.000,59.554,120.907,0.418,1.853,0.438,7,97.506,12.334,482.156,1761.966,68879.457,494.490,4,94.986,12.398,234.878,3099.405,58719.611,247.276,1,91.861,13.007,146.807,13007.204,146807.011,159.814,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,16,680.045,0.680,311.415,76.894,680.045,25.542,37.559,0.000,0.000,92.767,136.413,0.475,2.067,0.431,10,98.146,12.761,675.416,1276.073,67541.636,688.177,5,94.204,18.104,294.263,3620.827,58852.503,312.367,1,93.590,8.669,126.570,8669.210,126570.284,135.239,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,20,819.366,0.819,353.261,72.397,819.365,30.869,37.675,0.000,0.000,107.846,131.621,0.471,1.921,0.597,12,98.004,16.567,813.600,1380.543,67800.026,830.167,6,94.848,17.635,324.682,2939.091,54113.714,342.317,2,95.726,11.861,265.676,5930.499,132838.077,277.537,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,24,1433.34,1.433,465.837,82.348,1433.337,60.807,42.424,0.000,0.000,147.352,102.803,0.570,1.827,0.715,14,98.311,16.547,963.225,1181.900,68801.758,979.771,7,96.006,16.544,397.633,2363.446,56804.649,414.177,2,94.782,14.875,270.208,7437.622,135104.019,285.083,1,99.260,10.593,1420.876,10592.920,1420876.285,1431.469
STATIC_PARTITIONING,4096,4096,4096,28,1765.03,1.765,546.130,76.579,1765.028,69.563,39.412,0.000,0.000,83.185,47.130,0.589,2.061,0.715,17,98.553,17.060,1161.590,1003.520,68328.810,1178.650,8,96.170,18.099,454.419,2262.383,56802.395,472.518,2,94.930,17.284,323.639,8641.898,161819.528,340.923,1,99.462,9.506,1757.922,9506.052,1757921.825,1767.428
STATIC_PARTITIONING,4096,4096,4096,32,1317.05,1.317,578.272,76.299,1317.046,61.473,46.675,0.000,0.000,91.464,69.446,0.645,2.192,0.977,19,98.941,14.031,1310.681,738.448,68983.206,1324.711,9,97.288,14.037,503.607,1559.709,55956.377,517.645,3,97.208,13.012,452.990,4337.492,150996.823,466.003,1,99.448,7.281,1311.824,7280.730,1311823.931,1319.105
STATIC_PARTITIONING,4096,4096,4096,36,1378.29,1.378,565.174,68.955,1378.291,54.416,39.481,0.000,0.000,95.572,69.341,0.740,1.113,0.400,20,98.565,20.028,1375.578,1001.400,68778.921,1395.606,12,97.630,15.303,630.389,1275.228,52532.387,645.691,4,97.270,14.676,522.968,3668.950,130741.895,537.643,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,40,1653.57,1.654,694.183,80.979,1653.570,73.141,44.232,0.000,0.000,110.375,66.750,0.754,1.873,0.881,24,99.017,16.301,1641.546,679.195,68397.735,1657.846,11,97.183,17.356,598.877,1577.861,54443.370,616.234,4,97.826,12.008,540.240,3001.878,135060.089,552.248,1,99.309,8.909,1279.847,8909.476,1279847.371,1288.757
