Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_PARTITIONING,1024,1024,1024,50,208.433,0.208,86.909,14.188,208.432,9.433,45.259,0.000,0.000,15.677,75.214,2.137,2.642,1.070,40,90.504,15.450,147.258,386.251,3681.453,162.708,2,42.116,16.434,11.957,8216.774,5978.560,28.391,3,64.380,14.514,26.232,4837.928,8744.050,40.746,5,95.816,8.641,197.884,1728.106,39576.884,206.525
STATIC_PARTITIONING,1024,1024,1024,100,264.41,0.264,118.804,19.462,264.409,11.746,44.423,0.000,0.000,22.087,83.533,0.708,1.391,0.857,65,91.677,22.364,246.350,344.057,3790.002,268.714,16,74.994,19.783,59.329,1236.451,3708.090,79.113,11,85.661,14.644,87.481,1331.233,7952.804,102.124,8,91.216,16.951,176.021,2118.834,22002.564,192.971
STATIC_PARTITIONING,1024,1024,1024,150,341.428,0.341,142.007,13.301,341.425,15.230,44.606,0.000,0.000,24.344,71.301,0.635,0.865,0.841,86,95.710,14.809,330.383,172.198,3841.663,345.192,35,89.299,14.899,124.335,425.682,3552.422,139.234,19,94.578,10.326,180.111,543.473,9479.544,190.437,10,95.508,11.073,235.445,1107.254,23544.492,246.517
STATIC_PARTITIONING,1024,1024,1024,200,972.72,0.973,188.834,14.129,972.715,44.808,46.065,0.000,0.000,88.932,91.426,0.612,0.764,0.735,107,96.193,16.263,410.891,151.988,3840.104,427.154,53,92.887,17.309,226.031,326.580,4264.741,243.340,27,92.368,13.927,168.562,515.814,6243.055,182.489,13,99.137,8.380,962.480,644.606,74036.946,970.860
STATIC_PARTITIONING,1024,1024,1024,250,504.563,0.505,206.511,12.628,504.558,21.898,43.400,0.000,0.000,36.348,72.039,0.628,0.707,0.782,127,97.542,12.449,494.027,98.022,3889.977,506.476,72,94.610,13.518,237.302,187.756,3295.868,250.821,36,96.804,8.281,250.834,230.038,6967.615,259.116,15,97.949,7.033,335.936,468.852,22395.702,342.968
STATIC_PARTITIONING,1024,1024,1024,300,581.821,0.582,236.107,5.993,581.815,25.289,43.466,0.000,0.000,55.174,94.830,0.682,0.631,0.814,148,97.991,11.850,578.020,80.068,3905.538,589.870,90,97.282,9.123,326.543,101.362,3628.251,335.665,44,96.825,8.028,244.801,182.455,5563.659,252.829,18,98.500,6.888,452.207,382.680,25122.604,459.095
STATIC_PARTITIONING,1024,1024,1024,350,660.242,0.660,269.492,10.058,660.235,30.858,46.738,0.000,0.000,51.498,77.999,0.682,0.635,0.803,169,97.598,16.055,652.296,94.999,3859.741,668.351,108,95.682,17.054,377.895,157.908,3499.027,394.949,52,95.289,14.107,285.308,271.285,5486.696,299.415,21,98.480,8.530,552.471,406.186,26308.123,561.000
STATIC_PARTITIONING,1024,1024,1024,400,753.907,0.754,311.910,13.044,753.898,33.653,44.638,0.000,0.000,60.803,80.651,0.664,0.504,0.804,190,98.085,14.509,743.032,76.364,3910.694,757.541,126,96.497,16.551,455.886,131.354,3618.147,472.437,61,95.719,14.668,327.962,240.454,5376.427,342.630,23,98.646,8.299,604.707,360.846,26291.609,613.006
STATIC_PARTITIONING,1024,1024,1024,450,827.158,0.827,338.455,12.990,827.149,37.794,45.692,0.000,0.000,61.345,74.164,0.643,0.494,0.777,211,98.460,12.765,816.358,60.499,3868.994,829.123,145,97.225,13.789,483.026,95.096,3331.211,496.815,69,97.933,8.141,385.755,117.990,5590.654,393.896,25,98.821,6.858,574.663,274.336,22986.521,581.521
STATIC_PARTITIONING,1024,1024,1024,500,916.582,0.917,375.925,16.788,916.571,42.102,45.933,0.000,0.000,56.383,61.514,0.634,0.462,0.737,232,98.200,16.537,902.115,71.279,3888.427,918.652,163,97.838,12.426,562.363,76.230,3450.077,574.788,77,97.103,12.653,424.108,164.324,5507.901,436.761,28,99.119,7.391,831.366,263.956,29691.646,838.757
STATIC_PARTITIONING,1024,1024,1024,550,1377.89,1.378,455.604,19.674,1377.879,53.670,38.951,0.000,0.000,103.327,74.989,0.617,0.363,0.741,252,98.845,15.934,1363.875,63.229,5412.202,1379.809,182,96.511,15.025,415.658,82.556,2283.838,430.684,86,96.190,19.028,480.406,221.255,5586.114,499.434,30,98.263,14.009,792.675,466.963,26422.506,806.684
STATIC_PARTITIONING,1024,1024,1024,600,1067.24,1.067,436.785,13.275,1067.225,49.374,46.263,0.000,0.000,92.985,87.127,0.672,0.405,0.801,273,98.567,15.356,1056.121,56.249,3868.574,1071.477,200,97.716,15.507,663.354,77.536,3316.772,678.862,94,98.031,10.422,518.881,110.875,5520.015,529.304,33,98.714,10.173,781.024,308.283,23667.407,791.198
STATIC_PARTITIONING,1024,1024,1024,650,1170.52,1.171,488.674,23.811,1170.506,52.483,44.838,0.000,0.000,116.454,99.489,0.699,0.466,0.819,294,98.162,21.547,1151.064,73.291,3915.185,1172.612,218,97.610,18.420,752.291,84.495,3450.875,770.711,102,97.266,16.185,575.809,158.676,5645.182,591.994,36,98.401,15.222,936.929,422.847,26025.793,952.151
STATIC_PARTITIONING,1024,1024,1024,700,1236.1,1.236,497.979,13.441,1236.088,57.885,46.829,0.000,0.000,130.793,105.811,0.659,0.376,0.776,315,98.828,14.533,1224.946,46.136,3888.718,1239.479,236,97.971,15.455,746.059,65.487,3161.269,761.514,111,98.237,11.094,618.099,99.945,5568.461,629.193,38,99.159,8.464,997.357,222.736,26246.231,1005.821
STATIC_PARTITIONING,1024,1024,1024,750,1328.55,1.329,555.207,20.488,1328.535,60.398,45.462,0.000,0.000,139.466,104.976,0.651,0.344,0.780,336,98.471,20.351,1310.271,60.569,3899.615,1330.622,255,98.094,17.344,892.616,68.014,3500.457,909.960,119,97.908,14.046,657.389,118.031,5524.280,671.435,40,98.937,12.064,1122.555,301.605,28063.883,1134.619
STATIC_PARTITIONING,1024,1024,1024,800,1401.06,1.401,566.349,18.621,1401.043,60.724,43.341,0.000,0.000,137.528,98.160,0.670,0.365,0.815,357,98.696,18.319,1386.949,51.313,3885.010,1405.267,273,98.037,17.734,885.699,64.961,3244.319,903.434,127,97.945,14.390,685.769,113.310,5399.752,700.159,43,98.065,16.970,860.079,394.656,20001.830,877.049
STATIC_PARTITIONING,1024,1024,1024,850,1489.14,1.489,611.730,21.401,1489.126,69.115,46.413,0.000,0.000,159.186,106.898,0.643,0.380,0.728,377,98.489,22.546,1469.998,59.804,3899.198,1492.544,292,97.878,20.800,959.239,71.233,3285.064,980.039,136,97.764,17.106,747.841,125.780,5498.830,764.947,45,98.497,16.030,1050.754,356.212,23350.084,1066.783
STATIC_PARTITIONING,1024,1024,1024,900,1568.13,1.568,651.012,14.292,1568.111,70.705,45.089,0.000,0.000,112.536,71.764,0.700,0.340,0.834,398,99.004,15.659,1556.068,39.343,3909.718,1571.727,310,98.427,16.696,1044.435,53.860,3369.144,1061.131,144,98.365,14.059,845.707,97.631,5872.964,859.766,48,99.313,8.382,1211.708,174.626,25243.916,1220.090
STATIC_PARTITIONING,1024,1024,1024,950,1651.18,1.651,676.396,27.360,1651.157,76.954,46.606,0.000,0.000,122.829,74.389,0.671,0.357,0.780,419,98.232,29.267,1626.003,69.851,3880.676,1655.271,328,97.580,26.324,1061.313,80.255,3235.710,1087.636,152,97.188,23.627,816.716,155.440,5373.130,840.343,51,98.126,22.318,1168.798,437.615,22917.603,1191.116
STATIC_PARTITIONING,1024,1024,1024,1000,1733.34,1.733,719.048,12.488,1733.320,78.339,45.195,0.000,0.000,149.627,86.323,0.693,0.324,0.817,440,99.283,12.441,1722.927,28.275,3915.744,1735.369,346,98.957,12.386,1175.685,35.798,3397.932,1188.071,161,98.637,12.791,925.508,79.450,5748.497,938.299,53,99.615,5.145,1331.304,97.078,25118.950,1336.449
STATIC_PARTITIONING,1024,1024,1024,1050,1812.74,1.813,757.229,14.148,1812.717,82.439,45.477,0.000,0.000,161.725,89.216,0.688,0.311,0.833,461,99.144,15.544,1800.684,33.718,3906.039,1816.228,365,98.765,15.615,1249.136,42.781,3422.290,1264.751,169,98.835,11.282,957.293,66.755,5664.454,968.574,55,99.196,11.356,1401.085,206.476,25474.266,1412.441
STATIC_PARTITIONING,1024,1024,1024,1100,1906.78,1.907,787.372,25.492,1906.757,88.202,46.257,0.000,0.000,154.273,80.908,0.685,0.322,0.816,482,98.667,25.443,1883.289,52.785,3907.240,1908.732,383,98.395,20.726,1270.574,54.115,3317.424,1291.299,177,98.050,19.412,976.209,109.674,5515.307,995.622,58,98.837,16.030,1362.648,276.373,23493.925,1378.677
STATIC_PARTITIONING,1024,1024,1024,1150,1992.13,1.992,837.399,18.057,1992.108,99.135,49.763,0.000,0.000,226.645,113.770,0.676,0.306,0.779,502,99.127,17.427,1979.117,34.714,3942.464,1996.543,402,98.836,17.478,1484.451,43.477,3692.664,1501.929,186,98.779,12.635,1021.938,67.931,5494.293,1034.574,60,99.367,12.245,1923.583,204.080,32059.719,1935.828
STATIC_PARTITIONING,1024,1024,1024,1200,2051.3,2.051,848.328,12.303,2051.273,96.153,46.874,0.000,0.000,225.242,109.805,0.701,0.293,0.828,523,99.400,12.314,2040.956,23.545,3902.401,2053.270,420,99.134,12.326,1410.961,29.347,3359.430,1423.286,194,98.832,12.898,1091.334,66.486,5625.431,1104.232,63,99.677,5.288,1632.560,83.938,25913.650,1637.848
STATIC_PARTITIONING,1024,1024,1024,1250,2143.23,2.143,886.689,14.288,2143.201,97.344,45.419,0.000,0.000,259.275,120.974,0.702,0.301,0.837,544,99.238,16.365,2131.144,30.083,3917.543,2147.509,438,98.842,17.248,1472.347,39.380,3361.522,1489.595,202,98.929,12.025,1110.676,59.531,5498.394,1122.701,66,99.474,8.895,1681.478,134.779,25476.937,1690.373
STATIC_PARTITIONING,1024,1024,1024,1300,2206.01,2.206,908.665,13.285,2201.981,102.474,46.452,0.000,0.000,298.616,135.365,0.689,0.296,0.813,565,99.309,15.276,2194.826,27.037,3884.647,2210.101,456,98.853,17.265,1488.339,37.861,3263.902,1505.604,211,98.820,14.109,1181.772,66.868,5600.815,1195.881,68,99.466,8.330,1551.285,122.504,22813.022,1559.616
STATIC_PARTITIONING,1024,1024,1024,1350,2295.19,2.295,960.647,7.094,2295.163,104.729,45.630,0.000,0.000,269.855,117.574,0.684,0.284,0.798,586,99.307,15.977,2290.213,27.264,3908.214,2306.190,475,98.917,18.042,1648.387,37.983,3470.289,1666.429,219,99.065,11.905,1261.538,54.363,5760.449,1273.444,70,99.442,10.021,1786.536,143.158,25521.936,1796.557
STATIC_PARTITIONING,1024,1024,1024,1400,2374.4,2.374,970.824,14.240,2374.374,110.658,46.604,0.000,0.000,307.327,129.433,0.678,0.283,0.792,607,99.319,16.203,2362.201,26.693,3891.599,2378.404,493,99.047,15.292,1588.749,31.018,3222.615,1604.041,227,99.208,10.430,1306.225,45.946,5754.293,1316.654,73,99.368,10.300,1619.852,141.097,22189.749,1630.152
STATIC_PARTITIONING,1024,1024,1024,1450,2481.03,2.481,1039.935,21.082,2473.992,113.789,45.864,0.000,0.000,171.007,68.926,0.679,0.287,0.789,627,99.110,22.104,2462.879,35.254,3928.037,2484.983,512,98.784,22.031,1788.991,43.029,3494.124,1811.022,236,98.730,17.285,1343.969,73.243,5694.784,1361.254,75,99.298,15.025,2124.870,200.331,28331.602,2139.895
STATIC_PARTITIONING,1024,1024,1024,1500,2530.37,2.530,1038.560,10.218,2530.334,117.965,46.620,0.000,0.000,158.384,62.593,0.751,0.290,0.815,648,99.359,16.263,2522.221,25.096,3892.317,2538.484,530,99.014,17.276,1734.619,32.595,3272.866,1751.895,244,98.993,14.167,1392.001,58.060,5704.924,1406.168,78,99.518,8.450,1745.587,108.334,22379.319,1754.037
STATIC_PARTITIONING,1024,1024,1024,1550,2645.02,2.645,1117.181,22.223,2644.991,121.026,45.756,0.000,0.000,172.520,65.224,0.700,0.300,0.833,669,99.047,25.287,2627.917,37.799,3928.127,2653.204,548,98.651,26.307,1924.129,48.006,3511.184,1950.436,252,98.592,20.445,1431.816,81.132,5681.810,1452.261,81,99.169,18.029,2151.402,222.577,26560.524,2169.431
STATIC_PARTITIONING,1024,1024,1024,1600,2700.44,2.700,1108.326,14.177,2700.406,126.830,46.967,0.000,0.000,188.934,69.964,0.693,0.286,0.823,690,99.403,16.155,2688.250,23.413,3896.014,2704.404,566,99.157,15.783,1855.480,27.885,3278.233,1871.263,261,99.284,10.628,1474.226,40.722,5648.376,1484.854,83,99.417,10.778,1839.081,129.856,22157.599,1849.859
STATIC_PARTITIONING,1024,1024,1024,1650,2802.93,2.803,1188.971,12.918,2802.896,128.500,45.845,0.000,0.000,246.776,88.042,0.684,0.268,0.799,711,99.539,12.922,2792.012,18.175,3926.881,2804.934,585,99.349,13.872,2116.378,23.713,3617.740,2130.250,269,99.396,9.298,1529.284,34.566,5685.069,1538.582,85,99.685,6.898,2184.284,81.153,25697.459,2191.182
