Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_PARTITIONING,1024,1024,1024,50,163.176,0.163,81.823,14.349,163.175,6.933,42.489,0.000,0.000,39.693,243.253,0.719,2.132,1.169,40,90.742,15.416,151.097,385.404,3777.418,166.513,2,41.507,15.260,10.829,7629.904,5414.270,26.088,3,68.923,11.076,24.565,3692.109,8188.234,35.641,5,93.748,8.603,128.998,1720.549,25799.512,137.600
STATIC_PARTITIONING,1024,1024,1024,100,248.628,0.249,106.102,13.089,248.626,11.560,46.494,0.000,0.000,43.759,176.002,0.657,1.313,0.868,61,94.096,14.489,230.907,237.519,3785.362,245.396,20,79.777,15.365,60.611,768.243,3030.534,75.976,11,88.974,10.926,88.171,993.277,8015.501,99.097,8,96.635,8.302,238.397,1037.733,29799.575,246.698
STATIC_PARTITIONING,1024,1024,1024,150,367.368,0.367,166.225,43.038,367.365,16.497,44.907,0.000,0.000,18.643,50.747,0.610,1.035,0.778,82,88.005,42.576,312.386,519.218,3809.582,354.962,38,75.080,38.024,114.560,1000.622,3014.726,152.583,19,90.153,36.011,329.700,1895.340,17352.622,365.711,11,86.295,43.496,273.868,3954.197,24897.112,317.364
STATIC_PARTITIONING,1024,1024,1024,200,433.003,0.433,191.387,37.127,432.999,18.612,42.983,0.000,0.000,47.497,109.692,0.871,0.948,0.679,103,91.144,38.677,398.053,375.506,3864.589,436.730,56,81.603,37.766,167.522,674.393,2991.456,205.288,27,84.796,34.214,190.815,1267.185,7067.207,225.029,14,89.696,40.742,354.641,2910.132,25331.498,395.383
STATIC_PARTITIONING,1024,1024,1024,250,493.314,0.493,198.838,13.104,493.309,22.867,46.354,0.000,0.000,48.987,99.302,0.586,0.585,0.719,124,97.405,12.852,482.315,103.642,3889.641,495.167,74,94.163,14.000,225.848,189.195,3051.999,239.848,35,96.317,8.142,212.930,232.630,6083.715,221.072,17,98.228,6.883,381.670,404.897,22451.151,388.553
STATIC_PARTITIONING,1024,1024,1024,300,860.557,0.861,253.576,20.226,860.550,37.653,43.754,0.000,0.000,65.207,75.773,0.571,0.551,0.678,145,96.325,21.595,565.967,148.932,3903.223,587.563,92,94.365,18.695,313.043,203.203,3402.642,331.738,43,93.851,14.984,228.714,348.475,5318.930,243.698,20,98.179,15.633,843.048,781.641,42152.415,858.681
STATIC_PARTITIONING,1024,1024,1024,350,650.793,0.651,258.110,12.731,650.786,30.203,46.409,0.000,0.000,41.159,63.244,0.611,0.527,0.711,166,98.102,12.387,640.360,74.623,3857.589,652.747,110,95.968,12.412,295.450,112.835,2685.907,307.862,51,96.395,14.042,375.487,275.329,7362.490,389.529,23,98.979,5.121,496.572,222.652,21590.075,501.693
STATIC_PARTITIONING,1024,1024,1024,400,734.138,0.734,300.742,13.099,734.130,33.282,45.335,0.000,0.000,50.659,69.005,0.566,0.495,0.680,187,97.945,15.172,723.125,81.134,3866.979,738.297,128,95.946,17.235,407.904,134.647,3186.750,425.139,59,95.936,14.039,331.428,237.957,5617.418,345.467,26,98.813,8.203,682.709,315.510,26258.037,690.912
STATIC_PARTITIONING,1024,1024,1024,450,812.564,0.813,322.607,13.188,812.555,38.496,47.377,0.000,0.000,59.652,73.412,0.602,0.454,0.701,208,98.208,14.624,801.488,70.308,3853.309,816.112,146,96.535,15.235,424.451,104.348,2907.201,439.686,67,97.132,10.788,365.365,161.008,5453.212,376.153,29,98.442,10.642,672.364,366.964,23184.950,683.006
STATIC_PARTITIONING,1024,1024,1024,500,904.779,0.905,365.179,12.604,904.768,41.391,45.747,0.000,0.000,50.563,55.884,0.558,0.407,0.675,229,98.624,12.478,894.328,54.488,3905.361,906.805,164,97.645,12.401,514.181,75.618,3135.247,526.582,75,97.038,12.680,415.376,169.065,5538.345,428.056,32,99.394,5.091,834.874,159.082,26089.811,839.965
