Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_PARTITIONING,1024,1024,1024,50,147.007,0.147,69.460,13.382,147.006,6.452,43.887,0.000,0.000,23.404,159.204,0.421,1.291,0.520,36,89.856,15.344,135.919,426.228,3775.521,151.263,5,56.099,15.238,19.473,3047.667,3894.534,34.711,5,77.053,10.208,34.278,2041.607,6855.601,44.486,4,89.123,11.447,93.801,2861.851,23450.258,105.248
STATIC_PARTITIONING,1024,1024,1024,100,298.747,0.299,117.979,18.626,298.745,12.970,43.414,0.000,0.000,23.404,78.340,0.459,1.095,0.568,58,92.260,23.984,285.879,413.516,4928.951,309.863,22,74.233,25.850,74.470,1174.978,3385.008,100.320,13,84.090,20.370,107.666,1566.935,8281.988,128.036,7,88.691,19.269,151.114,2752.779,21587.657,170.383
STATIC_PARTITIONING,1024,1024,1024,150,316.916,0.317,129.166,12.678,316.913,14.628,46.157,0.000,0.000,34.424,108.622,0.459,0.685,0.582,79,96.070,12.534,306.375,158.652,3878.165,318.909,40,89.221,13.532,112.012,338.296,2800.290,125.543,22,95.281,8.023,161.987,364.688,7363.034,170.010,9,96.567,6.756,190.069,750.714,21118.751,196.825
STATIC_PARTITIONING,1024,1024,1024,200,395.491,0.395,156.830,12.597,395.485,17.865,45.172,0.000,0.000,31.944,80.770,0.481,0.599,0.602,100,96.914,12.264,385.091,122.641,3850.909,397.355,57,92.470,12.386,152.103,217.294,2668.471,164.489,31,94.539,12.611,218.311,406.799,7042.277,230.921,12,98.073,5.190,264.137,432.491,22011.439,269.327
STATIC_PARTITIONING,1024,1024,1024,250,491.217,0.491,203.949,27.356,491.211,21.465,43.698,0.000,0.000,35.861,73.004,0.418,0.613,0.496,121,93.977,30.076,469.302,248.564,3878.532,499.379,75,88.333,29.120,220.461,388.262,2939.481,249.581,40,89.465,26.907,228.493,672.664,5712.326,255.400,14,93.676,23.844,353.189,1703.114,25227.774,377.032
STATIC_PARTITIONING,1024,1024,1024,300,559.416,0.559,218.267,13.453,559.411,25.579,45.724,0.000,0.000,46.114,82.432,0.433,0.481,0.512,143,97.328,15.053,548.300,105.265,3834.263,563.353,92,94.325,14.961,248.685,162.615,2703.095,263.645,48,96.267,10.240,264.064,213.341,5501.334,274.304,17,97.462,10.191,391.297,599.470,23017.479,401.488
STATIC_PARTITIONING,1024,1024,1024,350,636.202,0.636,252.731,7.180,636.195,30.024,47.193,0.000,0.000,69.386,109.063,0.457,0.434,0.523,164,98.013,12.797,631.301,78.030,3849.398,644.098,110,95.564,15.030,323.794,136.639,2943.585,338.825,57,97.344,9.144,335.106,160.424,5879.052,344.250,19,98.149,7.899,418.736,415.720,22038.712,426.634
STATIC_PARTITIONING,1024,1024,1024,400,719.979,0.720,282.898,8.028,719.971,34.008,47.234,0.000,0.000,65.967,91.624,0.452,0.403,0.528,185,98.125,13.648,714.187,73.775,3860.468,727.835,127,95.629,17.096,374.020,134.611,2945.042,391.116,66,97.313,10.166,368.105,154.026,5577.347,378.271,22,98.238,8.899,496.173,404.509,22553.334,505.073
STATIC_PARTITIONING,1024,1024,1024,450,808.023,0.808,320.611,14.324,808.013,39.176,48.484,0.000,0.000,89.206,110.400,0.432,0.355,0.496,206,97.992,16.310,796.004,79.173,3864.097,812.314,145,96.118,17.174,425.220,118.440,2932.550,442.393,75,97.135,11.992,406.644,159.899,5421.925,418.637,24,98.474,8.442,544.813,351.757,22700.526,553.255
STATIC_PARTITIONING,1024,1024,1024,500,899.048,0.899,359.368,22.375,899.037,43.447,48.326,0.000,0.000,93.197,103.662,0.454,0.401,0.521,228,96.893,28.191,878.999,123.644,3855.258,907.190,162,94.609,26.201,459.833,161.734,2838.473,486.033,83,95.585,21.038,455.497,253.465,5487.920,476.535,27,97.004,19.425,628.947,719.457,23294.319,648.372
