Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_PARTITIONING,2048,2048,2048,20,238.017,0.238,121.025,27.973,238.017,10.265,43.126,0.000,0.000,37.130,155.997,0.616,2.058,0.641,15,93.466,15.796,225.951,1053.048,15063.401,241.747,2,69.836,15.847,36.688,7923.362,18343.893,52.535,2,85.923,10.862,66.299,5430.886,33149.586,77.161,1,93.459,12.061,172.322,12060.935,172322.380,184.383
STATIC_PARTITIONING,2048,2048,2048,40,436.988,0.437,210.426,27.084,436.987,19.335,44.245,0.000,0.000,80.054,183.195,0.694,2.348,1.037,30,96.432,15.723,424.947,524.105,14164.886,440.670,4,77.581,16.616,57.499,4153.888,14374.726,74.114,4,92.431,10.775,131.581,2693.808,32895.287,142.356,2,96.612,11.882,338.851,5941.137,169425.589,350.733
STATIC_PARTITIONING,2048,2048,2048,60,637.218,0.637,294.982,24.893,637.217,24.219,38.007,0.000,0.000,30.755,48.264,0.953,2.172,1.271,45,98.053,12.451,626.944,276.680,13932.083,639.394,7,89.243,12.254,101.656,1750.533,14522.236,113.909,6,94.566,13.155,228.935,2192.471,38155.913,242.090,2,98.485,5.101,331.591,2550.298,165795.500,336.692
STATIC_PARTITIONING,2048,2048,2048,80,818.28,0.818,374.988,25.865,818.278,34.800,42.528,0.000,0.000,91.377,111.670,0.572,1.093,0.692,56,98.389,13.215,806.930,235.975,14409.466,820.145,12,92.493,12.332,151.939,1027.701,12661.624,164.272,9,98.134,13.022,684.818,1446.902,76090.861,697.840,3,98.850,6.262,538.447,2087.221,179482.337,544.709
STATIC_PARTITIONING,2048,2048,2048,100,942.075,0.942,392.043,22.739,942.074,41.075,43.600,0.000,0.000,127.142,134.959,0.668,1.134,0.740,63,98.310,16.056,934.180,254.852,14828.247,950.235,20,93.353,17.069,239.720,853.427,11986.018,256.789,13,96.477,14.067,385.176,1082.040,29628.935,399.243,4,98.738,9.163,716.818,2290.638,179204.384,725.980
STATIC_PARTITIONING,2048,2048,2048,120,1051.12,1.051,431.946,19.029,1051.117,44.670,42.497,0.000,0.000,116.053,110.409,0.743,1.198,1.005,71,98.793,12.785,1046.256,180.072,14736.004,1059.041,28,95.238,15.011,300.222,536.123,10722.212,315.233,17,99.136,8.305,952.755,488.543,56044.416,961.060,4,98.996,8.004,789.006,2000.951,197251.437,797.010
STATIC_PARTITIONING,2048,2048,2048,140,1178.79,1.179,481.421,21.629,1178.790,49.207,41.743,0.000,0.000,88.480,75.060,0.825,1.091,1.113,79,98.740,14.950,1171.929,189.237,14834.539,1186.878,36,96.453,15.018,408.381,417.175,11343.912,423.399,21,98.085,9.878,506.085,470.404,24099.287,515.964,4,99.012,8.002,801.897,2000.384,200474.172,809.898
STATIC_PARTITIONING,2048,2048,2048,160,1304.02,1.304,527.510,31.082,1304.018,56.334,43.200,0.000,0.000,84.219,64.584,0.692,0.826,0.890,87,98.763,16.175,1291.920,185.920,14849.655,1308.095,44,96.459,17.212,468.799,391.172,10654.520,486.010,25,98.955,10.864,1029.113,434.569,41164.537,1039.978,4,98.809,10.004,829.810,2500.942,207452.455,839.814
STATIC_PARTITIONING,2048,2048,2048,180,1436.42,1.436,579.906,24.736,1436.419,60.737,42.284,0.000,0.000,98.325,68.451,0.728,0.906,0.937,94,99.123,12.619,1425.914,134.246,15169.297,1438.533,52,97.518,14.479,568.953,278.448,10941.411,583.433,29,98.865,8.166,711.576,281.575,24537.105,719.742,5,99.187,8.004,976.452,1600.735,195290.370,984.456
STATIC_PARTITIONING,2048,2048,2048,200,1540.54,1.541,631.316,29.754,1540.537,69.110,44.861,0.000,0.000,100.169,65.022,0.834,0.804,0.934,102,98.926,16.573,1525.857,162.483,14959.382,1542.430,60,97.712,14.652,625.843,244.192,10430.712,640.494,33,98.993,14.080,1384.118,426.668,41942.960,1398.198,5,99.074,9.691,1036.832,1938.187,207366.330,1046.523
STATIC_PARTITIONING,2048,2048,2048,220,1644.28,1.644,669.764,24.449,1644.271,74.723,45.444,0.000,0.000,101.383,61.658,0.706,0.733,0.812,110,99.243,12.457,1633.905,113.246,14853.680,1646.362,68,98.328,12.342,725.636,181.493,10671.111,737.977,37,98.873,13.104,1149.155,354.155,31058.246,1162.259,5,99.459,5.158,948.646,1031.540,189729.149,953.803
STATIC_PARTITIONING,2048,2048,2048,240,1740.88,1.741,702.476,18.723,1740.878,84.735,48.674,0.000,0.000,150.741,86.589,0.761,0.656,0.920,117,99.272,12.732,1736.143,108.823,14838.829,1748.875,76,97.897,17.044,793.528,224.260,10441.164,810.572,41,99.057,9.184,965.025,223.999,23537.199,974.209,6,98.995,9.329,919.040,1554.896,153173.377,928.370
STATIC_PARTITIONING,2048,2048,2048,260,1860.36,1.860,760.575,25.010,1860.358,85.237,45.817,0.000,0.000,130.565,70.183,0.815,0.660,0.926,125,99.328,12.510,1849.897,100.079,14799.177,1862.407,84,98.584,12.435,865.904,148.034,10308.377,878.339,45,98.834,13.031,1104.358,289.571,24541.297,1117.389,6,99.392,5.788,945.990,964.630,157665.040,951.778
STATIC_PARTITIONING,2048,2048,2048,280,2013.86,2.014,810.653,34.752,2013.858,90.749,45.062,0.000,0.000,157.887,78.400,0.873,0.822,1.085,133,98.791,24.397,1992.918,183.437,14984.343,2017.315,92,97.473,23.869,920.539,259.444,10005.863,944.408,49,98.383,18.920,1151.263,386.125,23495.167,1170.183,6,98.232,17.317,961.865,2886.119,160310.891,979.182
STATIC_PARTITIONING,2048,2048,2048,300,2117.03,2.117,852.946,27.201,2117.029,96.801,45.725,0.000,0.000,199.264,94.124,0.739,0.591,0.949,141,99.240,16.112,2104.902,114.269,14928.380,2121.014,100,98.306,17.158,995.840,171.577,9958.396,1012.997,53,99.114,11.146,1247.591,210.310,23539.460,1258.738,6,98.717,12.061,928.352,2010.151,154725.261,940.412
STATIC_PARTITIONING,2048,2048,2048,320,2227.96,2.228,905.620,27.500,2227.953,111.486,50.039,0.000,0.000,270.957,121.617,0.772,0.606,0.944,148,99.302,15.566,2215.891,105.178,14972.235,2231.457,108,98.497,16.608,1088.582,153.781,10079.464,1105.190,57,99.219,10.601,1347.234,185.985,23635.678,1357.835,7,99.176,9.006,1084.517,1286.569,154931.032,1093.523
STATIC_PARTITIONING,2048,2048,2048,340,2366.43,2.366,965.621,24.909,2366.427,109.135,46.118,0.000,0.000,271.355,114.668,0.848,0.540,1.028,156,99.470,12.557,2355.905,80.493,15101.955,2368.462,116,98.785,14.517,1180.113,125.147,10173.387,1194.630,61,99.415,8.696,1477.229,142.562,24216.877,1485.926,7,99.284,8.005,1109.699,1143.591,158528.425,1117.704
STATIC_PARTITIONING,2048,2048,2048,360,2474.38,2.474,1018.351,24.651,2474.370,115.228,46.569,0.000,0.000,330.344,133.506,0.737,0.500,0.878,164,99.499,12.418,2463.900,75.718,15023.782,2476.318,124,98.838,14.464,1230.729,116.644,9925.234,1245.193,65,99.576,8.155,1917.450,125.463,29499.228,1925.605,7,99.268,8.003,1085.072,1143.357,155010.241,1093.075
STATIC_PARTITIONING,2048,2048,2048,380,2585.35,2.585,1060.229,18.016,2585.345,121.331,46.930,0.000,0.000,341.055,131.918,0.715,0.476,0.885,171,99.559,11.433,2581.894,66.860,15098.793,2593.327,132,99.255,10.148,1351.633,76.878,10239.643,1361.781,69,99.518,9.051,1870.398,131.178,27107.210,1879.449,8,99.271,9.372,1275.467,1171.560,159433.389,1284.840
