Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_HETERO_PARTITIONING,2560,1024,2048,5,95.0958,0.095,62.370,28.828,95.096,2.976,31.297,0.000,0.000,14.154,148.839,0.310,2.965,13.052,5,75.741,25.124,78.443,5024.774,15688.610,103.567,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_HETERO_PARTITIONING,2560,1024,2048,10,123.854,0.124,67.630,24.940,123.854,16.914,136.560,0.000,0.000,37.520,302.936,0.317,4.933,11.792,6,86.789,16.873,110.842,2812.147,18473.711,127.715,2,83.918,16.930,88.341,8464.859,44170.495,105.271,1,37.086,15.687,9.247,15687.022,9247.119,24.934,1,80.259,10.356,42.103,10355.651,42102.712,52.458
STATIC_HETERO_PARTITIONING,2560,1024,2048,15,210.495,0.210,102.428,28.248,210.495,7.866,37.368,0.000,0.000,20.569,97.717,0.389,6.240,13.575,10,91.733,17.578,195.059,1757.842,19505.931,212.638,3,89.209,14.433,119.319,4811.058,39773.140,133.753,1,47.963,15.674,14.447,15674.259,14447.252,30.122,1,81.297,10.384,45.135,10383.828,45134.569,55.518
STATIC_HETERO_PARTITIONING,2560,1024,2048,20,272.145,0.272,114.093,22.090,272.144,12.228,44.931,0.000,0.000,39.791,146.213,0.449,8.397,14.556,12,93.670,17.736,262.472,1478.014,21872.703,280.209,4,88.357,18.111,137.439,4527.720,34359.669,155.550,2,80.391,14.005,57.419,7002.672,28709.683,71.425,2,89.089,10.372,84.692,5186.062,42346.128,95.064
STATIC_HETERO_PARTITIONING,2560,1024,2048,25,326.177,0.326,149.607,39.756,326.176,13.871,42.525,0.000,0.000,24.660,75.603,1.677,10.466,18.839,13,90.714,30.483,297.801,2344.856,22907.800,328.285,6,88.492,27.223,209.324,4537.161,34887.333,236.547,2,68.531,24.459,53.264,12229.417,26631.985,77.723,4,79.093,34.000,128.627,8500.016,32156.695,162.627
STATIC_HETERO_PARTITIONING,2560,1024,2048,30,365.814,0.366,162.343,29.137,365.813,16.006,43.753,0.000,0.000,33.648,91.981,0.600,10.004,15.420,16,94.423,20.607,348.884,1287.943,21805.274,369.491,6,91.702,20.870,230.642,3478.325,38440.391,251.512,3,84.896,15.497,87.106,5165.742,29035.490,102.604,5,93.599,14.172,207.212,2834.343,41442.362,221.384
STATIC_HETERO_PARTITIONING,2560,1024,2048,35,409.437,0.409,184.776,29.715,409.436,17.949,43.837,0.000,0.000,37.992,92.791,0.666,12.785,13.383,18,94.352,23.369,390.381,1298.256,21687.830,413.750,8,91.656,22.478,246.902,2809.726,30862.701,269.379,3,79.556,18.814,73.213,6271.447,24404.337,92.027,6,89.813,23.958,211.229,3992.981,35204.794,235.187
STATIC_HETERO_PARTITIONING,2560,1024,2048,40,588.206,0.588,231.902,24.820,588.205,23.659,40.223,0.000,0.000,50.094,85.164,0.544,15.268,14.334,21,96.335,21.799,572.936,1038.053,27282.647,594.735,8,91.152,20.934,215.669,2616.747,26958.604,236.603,4,84.525,18.976,103.646,4743.971,25911.487,122.622,7,93.738,18.347,274.632,2621.023,39233.182,292.979
STATIC_HETERO_PARTITIONING,2560,1024,2048,45,494.861,0.495,238.519,30.334,494.860,21.696,43.842,0.000,0.000,48.107,97.213,0.794,15.369,23.006,24,93.870,31.015,474.898,1292.286,19787.416,505.913,9,91.748,28.588,317.842,3176.400,35315.763,346.429,4,80.106,25.713,103.539,6428.242,25884.773,129.252,8,94.301,22.045,364.750,2755.642,45593.760,386.795
STATIC_HETERO_PARTITIONING,2560,1024,2048,50,560.456,0.560,257.104,31.420,560.455,25.247,45.047,0.000,0.000,43.174,77.034,0.821,15.884,16.273,28,95.849,23.402,540.406,835.799,19300.217,563.808,10,93.046,23.830,318.839,2382.956,31883.904,342.669,4,84.056,19.361,102.071,4840.337,25517.844,121.433,8,95.167,16.801,330.849,2100.173,41356.073,347.650
STATIC_HETERO_PARTITIONING,2560,1024,2048,55,560.414,0.560,262.663,20.460,560.413,25.041,44.683,0.000,0.000,63.958,114.126,0.834,16.679,14.020,28,96.837,17.982,550.548,642.220,19662.445,568.531,12,96.217,15.021,382.026,1251.711,31835.522,397.047,5,87.119,15.685,106.081,3136.916,21216.162,121.765,10,97.527,10.450,412.155,1045.026,41215.459,422.605
STATIC_HETERO_PARTITIONING,2560,1024,2048,60,844.351,0.844,339.892,41.391,844.349,35.310,41.819,0.000,0.000,59.027,69.908,0.806,37.844,25.428,30,96.186,32.365,816.299,1078.832,27209.950,848.663,14,91.246,31.678,330.186,2262.718,23584.692,361.864,5,77.861,28.298,99.524,5659.690,19904.732,127.822,11,92.119,32.965,385.321,2996.839,35029.206,418.286
STATIC_HETERO_PARTITIONING,2560,1024,2048,65,635.413,0.635,303.744,28.582,635.412,30.214,47.550,0.000,0.000,43.476,68.422,1.072,17.955,15.888,32,96.590,21.799,617.458,681.232,19295.561,639.257,16,95.658,22.050,485.745,1378.135,30359.083,507.795,5,85.284,17.154,99.411,3430.845,19882.230,116.565,12,96.612,15.125,431.264,1260.424,35938.697,446.389
STATIC_HETERO_PARTITIONING,2560,1024,2048,70,654.197,0.654,306.375,20.891,654.195,31.859,48.700,0.000,0.000,63.631,97.266,1.099,17.791,15.639,33,97.461,16.810,645.189,509.397,19551.187,661.999,19,97.023,16.831,548.437,885.828,28865.089,565.267,6,87.580,16.664,117.500,2777.282,19583.395,134.164,12,97.468,11.171,430.032,930.930,35835.979,441.203
STATIC_HETERO_PARTITIONING,2560,1024,2048,75,672.751,0.673,316.685,21.942,672.749,34.269,50.939,0.000,0.000,58.990,87.685,0.493,9.309,535.416,35,97.036,20.207,661.533,577.333,18900.945,681.740,20,96.784,19.143,576.075,957.145,28803.738,595.218,7,85.424,21.274,124.681,3039.111,17811.514,145.954,13,96.777,16.120,484.037,1240.032,37233.619,500.157
STATIC_HETERO_PARTITIONING,2560,1024,2048,80,787.405,0.787,364.643,29.722,787.403,37.673,47.845,0.000,0.000,58.818,74.699,0.661,10.074,9.057,37,97.049,23.294,766.153,629.567,20706.835,789.447,23,97.299,18.269,658.016,794.313,28609.412,676.286,7,88.925,16.697,134.069,2385.349,19152.729,150.767,13,97.004,15.754,510.035,1211.849,39233.464,525.789
STATIC_HETERO_PARTITIONING,2560,1024,2048,85,845.999,0.846,389.714,32.698,845.997,41.797,49.405,0.000,0.000,59.065,69.817,1.264,10.384,8.810,39,96.791,27.283,822.891,699.571,21099.761,850.174,25,96.555,26.327,737.966,1053.094,29518.627,764.293,7,86.042,20.122,124.036,2874.553,17719.434,144.158,14,96.838,18.380,562.856,1312.856,40204.034,581.236
STATIC_HETERO_PARTITIONING,2560,1024,2048,90,865.335,0.865,397.062,28.155,865.333,42.793,49.453,0.000,0.000,72.169,83.400,0.624,11.519,8.687,41,97.953,17.756,849.723,433.072,20724.959,867.479,26,98.088,14.653,751.698,563.580,28911.480,766.352,8,90.498,15.654,149.083,1956.756,18635.415,164.737,15,97.499,14.713,573.501,980.844,38233.420,588.214
STATIC_HETERO_PARTITIONING,2560,1024,2048,95,920.636,0.921,404.038,22.399,920.635,55.736,60.541,0.000,0.000,110.014,119.498,0.638,11.427,8.949,43,98.018,18.328,906.533,426.235,21082.170,924.861,28,97.875,17.376,800.134,620.555,28576.212,817.509,9,92.889,12.534,163.725,1392.711,18191.648,176.259,15,97.442,14.672,558.842,978.137,37256.161,573.514
STATIC_HETERO_PARTITIONING,2560,1024,2048,100,1002.31,1.002,423.034,27.044,1002.313,49.632,49.517,0.000,0.000,71.825,71.659,1.397,11.803,8.996,45,97.963,20.492,985.323,455.377,21896.059,1005.815,29,97.505,20.689,808.561,713.413,27881.426,829.250,9,93.186,16.126,220.551,1791.781,24505.667,236.677,17,98.123,13.229,691.524,778.161,40677.868,704.752
