Accelerator,DataType,M,N,K,Avg_Time_ms,Jit_Time_ms
CUDA,0,1024,3072,3584,12.27,0.469416
CUDA,0,1024,3072,4096,13.8115,0.325358
CUDA,0,1024,3584,512,3.74178,0.466973
CUDA,0,1024,3584,1024,5.4444,0.465051
CUDA,0,1024,3584,1536,7.17503,0.140636
CUDA,0,1024,3584,2048,8.95589,0.334104
CUDA,0,1024,3584,2560,10.5916,0.456095
CUDA,0,1024,3584,3072,12.4381,0.4275
CUDA,0,1024,3584,3584,14.0995,0.551873
CUDA,0,1024,3584,4096,15.8603,0.56284
CUDA,0,1024,4096,512,4.19851,0.279671
CUDA,0,1024,4096,1024,6.07639,0.221528
CUDA,0,1024,4096,1536,7.97229,0.584219
CUDA,0,1024,4096,2048,9.88333,0.352175
CUDA,0,1024,4096,2560,11.8535,0.513471
CUDA,0,1024,4096,3072,13.9764,0.46387
CUDA,0,1024,4096,3584,15.6831,0.817102
CUDA,0,1024,4096,4096,16.934,0.400366
CUDA,0,1536,512,512,1.1792,0.286583
CUDA,0,1536,512,1024,1.7864,0.290043
CUDA,0,1536,512,1536,2.41255,0.568295
CUDA,0,1536,512,2048,3.02981,0.396572
CUDA,0,1536,512,2560,3.64529,0.40154
CUDA,0,1536,512,3072,4.2726,0.530644
CUDA,0,1536,512,3584,4.85852,0.66352
CUDA,0,1536,512,4096,5.46841,0.134358
CUDA,0,1536,1024,512,1.77332,0.271449
CUDA,0,1536,1024,1024,2.63386,0.418755
CUDA,0,1536,1024,1536,3.47428,0.365323
CUDA,0,1536,1024,2048,4.28125,0.412536
CUDA,0,1536,1024,2560,5.07389,0.377965
CUDA,0,1536,1024,3072,6.25284,0.361017
CUDA,0,1536,1024,3584,7.16271,0.493419
CUDA,0,1536,1024,4096,8.06465,0.380809
CUDA,0,1536,1536,512,2.52076,0.305294
CUDA,0,1536,1536,1024,3.66343,0.433748
CUDA,0,1536,1536,1536,4.73238,0.249934
CUDA,0,1536,1536,2048,5.87306,0.25819
CUDA,0,1536,1536,2560,7.01032,0.326691
CUDA,0,1536,1536,3072,8.15902,0.379938
CUDA,0,1536,1536,3584,9.2153,0.47598
CUDA,0,1536,1536,4096,10.4031,0.461488
CUDA,0,1536,2048,512,3.16354,0.272547
CUDA,0,1536,2048,1024,4.49645,0.308923
CUDA,0,1536,2048,1536,5.88304,0.338594
CUDA,0,1536,2048,2048,7.28978,0.297146
CUDA,0,1536,2048,2560,8.61124,0.446308
CUDA,0,1536,2048,3072,9.97279,0.35258
CUDA,0,1536,2048,3584,11.3899,0.268853
CUDA,0,1536,2048,4096,12.7837,0.374706
CUDA,0,1536,2560,512,3.78792,0.431501
CUDA,0,1536,2560,1024,5.38318,0.492907
CUDA,0,1536,2560,1536,7.03623,0.319311
CUDA,0,1536,2560,2048,8.65301,0.490419
CUDA,0,1536,2560,2560,10.2476,0.600168
CUDA,0,1536,2560,3072,12.0387,0.629727
CUDA,0,1536,2560,3584,13.5075,0.674995
CUDA,0,1536,2560,4096,15.131,0.395568
CUDA,0,1536,3072,512,4.34774,0.225973
CUDA,0,1536,3072,1024,6.09036,0.367535
CUDA,0,1536,3072,1536,7.8892,0.63149
CUDA,0,1536,3072,2048,9.68526,0.257079
CUDA,0,1536,3072,2560,11.4846,0.299147
CUDA,0,1536,3072,3072,13.2697,0.498645
CUDA,0,1536,3072,3584,15.6156,0.12508
CUDA,0,1536,3072,4096,17.2184,0.433726
CUDA,0,1536,3584,512,4.98264,0.573736
CUDA,0,1536,3584,1024,6.85905,0.187062
CUDA,0,1536,3584,1536,8.78302,0.431439
CUDA,0,1536,3584,2048,10.8091,0.638967
CUDA,0,1536,3584,2560,12.8822,0.321583
CUDA,0,1536,3584,3072,15.6796,0.501815
CUDA,0,1536,3584,3584,16.9237,0.573998
CUDA,0,1536,3584,4096,18.3774,0.557288
CUDA,0,1536,4096,512,5.51196,0.431322
CUDA,0,1536,4096,1024,7.57374,0.605134
CUDA,0,1536,4096,1536,9.7486,0.351917
CUDA,0,1536,4096,2048,11.9577,0.492556
CUDA,0,1536,4096,2560,14.0436,0.38919
CUDA,0,1536,4096,3072,16.3994,0.665106
CUDA,0,1536,4096,3584,18.4144,0.563282
CUDA,0,1536,4096,4096,20.5705,0.502706
CUDA,0,2048,512,512,1.47412,0.43355
CUDA,0,2048,512,1024,2.2615,0.256646
CUDA,0,2048,512,1536,3.04979,0.435008
CUDA,0,2048,512,2048,3.8239,0.371352
CUDA,0,2048,512,2560,4.57132,0.399844
CUDA,0,2048,512,3072,5.35376,0.40784
CUDA,0,2048,512,3584,6.11712,0.582972
CUDA,0,2048,512,4096,6.89274,0.516066
CUDA,0,2048,1024,512,2.22238,0.358174
CUDA,0,2048,1024,1024,3.29265,0.334886
CUDA,0,2048,1024,1536,4.25413,0.299943
CUDA,0,2048,1024,2048,5.62486,0.37753
CUDA,0,2048,1024,2560,6.67782,0.559811
CUDA,0,2048,1024,3072,7.78574,0.377686
CUDA,0,2048,1024,3584,8.90492,0.378158
CUDA,0,2048,1024,4096,10.0288,0.639033
CUDA,0,2048,1536,512,3.16525,0.318625
CUDA,0,2048,1536,1024,4.52189,0.395309
CUDA,0,2048,1536,1536,5.87973,0.393639
CUDA,0,2048,1536,2048,7.23179,0.203157
CUDA,0,2048,1536,2560,8.64391,0.428802
CUDA,0,2048,1536,3072,10.0031,0.425615
CUDA,0,2048,1536,3584,11.3229,0.400238
CUDA,0,2048,1536,4096,12.8308,0.354445
CUDA,0,2048,2048,512,3.9872,0.418434
CUDA,0,2048,2048,1024,5.60589,0.40648
CUDA,0,2048,2048,1536,7.34799,0.144712
CUDA,0,2048,2048,2048,8.9906,0.570005
CUDA,0,2048,2048,2560,10.6676,0.502344
CUDA,0,2048,2048,3072,12.4537,0.554451
CUDA,0,2048,2048,3584,14.081,0.462589
CUDA,0,2048,2048,4096,15.682,0.32508
CUDA,0,2048,2560,512,4.68593,0.41618
CUDA,0,2048,2560,1024,6.4683,0.285049
CUDA,0,2048,2560,1536,8.32613,0.456643
CUDA,0,2048,2560,2048,10.189,0.322034
CUDA,0,2048,2560,2560,12.0989,0.35607
CUDA,0,2048,2560,3072,14.5197,0.44214
CUDA,0,2048,2560,3584,16.3315,0.562714
CUDA,0,2048,2560,4096,18.1428,0.587798
CUDA,0,2048,3072,512,5.48966,0.3453
CUDA,0,2048,3072,1024,7.69343,0.226905
CUDA,0,2048,3072,1536,9.89135,0.487458
CUDA,0,2048,3072,2048,12.3392,0.570466
CUDA,0,2048,3072,2560,14.5398,0.272363
CUDA,0,2048,3072,3072,16.8366,0.546502
CUDA,0,2048,3072,3584,18.9788,0.566444
CUDA,0,2048,3072,4096,21.1612,0.489528
CUDA,0,2048,3584,512,6.13638,0.557742
CUDA,0,2048,3584,1024,8.35655,0.477536
CUDA,0,2048,3584,1536,10.5798,0.417875
CUDA,0,2048,3584,2048,13.1861,0.552337
CUDA,0,2048,3584,2560,15.4032,0.920919
CUDA,0,2048,3584,3072,17.3837,0.444913
CUDA,0,2048,3584,3584,20.1828,0.352483
CUDA,0,2048,3584,4096,22.3973,-0.003326
CUDA,0,2048,4096,512,6.85705,0.306449
CUDA,0,2048,4096,1024,9.44561,0.469217
CUDA,0,2048,4096,1536,12.0257,0.061363
CUDA,0,2048,4096,2048,14.8753,0.672696
CUDA,0,2048,4096,2560,17.5016,0.629552
CUDA,0,2048,4096,3072,20.0384,0.429466
CUDA,0,2048,4096,3584,22.3662,0.399663
CUDA,0,2048,4096,4096,26.8544,0.028535
CUDA,0,2560,512,512,1.78183,0.364453
CUDA,0,2560,512,1024,2.71897,0.330587
CUDA,0,2560,512,1536,3.66138,0.517566
CUDA,0,2560,512,2048,4.6047,0.402666
CUDA,0,2560,512,2560,5.54764,0.156974
CUDA,0,2560,512,3072,6.41108,0.584839
CUDA,0,2560,512,3584,7.36345,0.465857
CUDA,0,2560,512,4096,8.29359,0.553756
CUDA,0,2560,1024,512,2.84701,0.355007
CUDA,0,2560,1024,1024,4.11756,0.345914
CUDA,0,2560,1024,1536,5.39612,0.634702
CUDA,0,2560,1024,2048,6.79024,0.351896
CUDA,0,2560,1024,2560,8.00433,0.552835
CUDA,0,2560,1024,3072,9.37788,0.38045
CUDA,0,2560,1024,3584,10.6986,0.444518
CUDA,0,2560,1024,4096,12.0637,0.427939
CUDA,0,2560,1536,512,3.79005,0.517146
CUDA,0,2560,1536,1024,5.36831,0.21339
CUDA,0,2560,1536,1536,6.98347,0.438712
CUDA,0,2560,1536,2048,8.65914,0.529605
CUDA,0,2560,1536,2560,10.2208,0.499572
CUDA,0,2560,1536,3072,11.9753,0.305222
CUDA,0,2560,1536,3584,13.5453,0.375955
CUDA,0,2560,1536,4096,15.1812,0.543596
CUDA,0,2560,2048,512,4.66248,0.246802
CUDA,0,2560,2048,1024,6.5006,0.526908
CUDA,0,2560,2048,1536,8.38741,0.59713
CUDA,0,2560,2048,2048,10.2131,0.490764
CUDA,0,2560,2048,2560,12.0692,0.558236
CUDA,0,2560,2048,3072,14.0772,0.334125
CUDA,0,2560,2048,3584,16.4356,0.639859
CUDA,0,2560,2048,4096,17.297,0.347957
CUDA,0,2560,2560,512,5.60468,0.680932
CUDA,0,2560,2560,1024,7.72725,0.565419
CUDA,0,2560,2560,1536,9.79353,0.359294
CUDA,0,2560,2560,2048,11.965,0.35434
CUDA,0,2560,2560,2560,14.8835,0.174517
CUDA,0,2560,2560,3072,16.6834,0.647396
CUDA,0,2560,2560,3584,18.6902,0.426383
CUDA,0,2560,2560,4096,20.211,0.345589
CUDA,0,2560,3072,512,6.4381,0.243816
CUDA,0,2560,3072,1024,8.7175,0.536051
CUDA,0,2560,3072,1536,11.1079,0.628277
CUDA,0,2560,3072,2048,13.6124,0.608915
CUDA,0,2560,3072,2560,16.3541,0.267686
CUDA,0,2560,3072,3072,18.5652,0.577274
CUDA,0,2560,3072,3584,20.897,-0.124255
CUDA,0,2560,3072,4096,22.9931,-0.082284
