Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_HETERO_PARTITIONING,2560,1024,2048,5,94.7963,0.095,61.140,27.701,94.796,2.745,28.961,0.000,0.000,8.373,88.326,0.313,3.137,15.839,5,81.970,17.476,79.450,3495.216,15890.030,96.926,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_HETERO_PARTITIONING,2560,1024,2048,10,127.029,0.127,73.800,27.932,127.029,5.645,44.439,0.000,0.000,12.144,95.600,0.439,4.771,13.809,6,83.478,21.556,108.915,3592.622,18152.501,130.471,2,82.477,20.823,98.010,10411.360,49005.077,118.833,1,39.338,16.942,10.987,16942.132,10986.621,27.929,1,70.079,17.762,41.600,17761.877,41599.991,59.362
STATIC_HETERO_PARTITIONING,2560,1024,2048,15,201.936,0.202,98.979,25.603,201.935,7.899,39.115,0.000,0.000,15.784,78.163,0.453,6.638,16.013,10,91.909,16.637,188.981,1663.694,18898.122,205.618,3,87.560,16.673,117.355,5557.801,39118.275,134.028,1,42.604,15.647,11.614,15646.768,11614.254,27.261,1,81.447,10.426,45.770,10425.705,45769.663,56.195
STATIC_HETERO_PARTITIONING,2560,1024,2048,20,267.424,0.267,113.151,22.742,267.424,10.854,40.586,0.000,0.000,29.106,108.838,0.481,7.714,13.028,12,93.479,17.961,257.474,1496.771,21456.167,275.435,4,90.554,15.012,143.910,3752.967,35977.596,158.922,2,77.181,15.680,53.033,7839.812,26516.363,68.712,2,89.114,10.805,88.448,5402.565,44224.234,99.254
STATIC_HETERO_PARTITIONING,2560,1024,2048,25,317.383,0.317,151.330,40.336,317.382,13.827,43.565,0.000,0.000,27.507,86.668,0.547,10.844,18.489,13,90.688,29.757,289.778,2288.975,22290.647,319.535,6,90.301,24.623,229.255,4103.776,38209.236,253.878,2,68.984,24.163,53.742,12081.333,26870.796,77.904,4,88.424,23.217,177.337,5804.263,44334.277,200.554
STATIC_HETERO_PARTITIONING,2560,1024,2048,30,369.276,0.369,162.364,27.850,369.275,23.662,64.078,0.000,0.000,56.338,152.564,0.623,10.870,15.093,16,95.305,17.428,353.806,1089.273,22112.903,371.235,6,94.063,14.525,230.148,2420.857,38357.973,244.673,3,83.992,15.659,82.159,5219.551,27386.187,97.817,5,92.550,14.716,182.817,2943.287,36563.436,197.534
STATIC_HETERO_PARTITIONING,2560,1024,2048,35,401.849,0.402,187.015,29.112,401.848,18.230,45.364,0.000,0.000,32.456,80.767,0.630,11.752,13.317,18,94.963,20.419,384.944,1134.363,21385.798,405.363,8,93.157,20.618,280.666,2577.288,35083.225,301.284,3,84.311,15.335,82.413,5111.816,27471.111,97.749,6,95.034,14.160,270.966,2360.063,45160.985,285.126
STATIC_HETERO_PARTITIONING,2560,1024,2048,40,436.357,0.436,201.848,27.056,436.356,19.434,44.538,0.000,0.000,32.095,73.552,0.745,12.474,13.152,21,95.802,18.461,421.253,879.075,20059.644,439.713,8,94.004,17.010,266.665,2126.228,33333.160,283.675,4,88.304,14.335,108.222,3583.658,27055.379,122.556,7,94.691,15.629,278.742,2232.721,39820.265,294.371
STATIC_HETERO_PARTITIONING,2560,1024,2048,45,534.824,0.535,289.505,86.301,534.823,22.541,42.147,0.000,0.000,44.143,82.537,2.219,15.800,15.936,24,85.582,77.440,459.663,3226.663,19152.615,537.103,9,81.122,72.177,310.152,8019.693,34461.288,382.329,4,59.119,70.920,102.559,17729.933,25639.756,173.479,8,83.976,69.976,366.725,8747.047,45840.635,436.701
STATIC_HETERO_PARTITIONING,2560,1024,2048,50,609.965,0.610,253.822,28.232,609.964,30.124,49.386,0.000,0.000,58.644,96.143,1.040,14.410,15.146,28,96.803,17.586,532.419,628.060,19014.973,550.005,10,95.560,14.693,316.254,1469.318,31625.431,330.947,4,85.781,15.700,94.718,3925.054,23679.621,110.419,8,98.274,10.466,595.808,1308.286,74476.045,606.275
STATIC_HETERO_PARTITIONING,2560,1024,2048,55,558.502,0.559,269.762,30.556,558.500,24.562,43.978,0.000,0.000,35.949,64.367,0.830,16.866,14.306,28,95.841,23.368,538.538,834.567,19233.502,561.906,12,94.881,21.315,395.065,1776.266,32922.084,416.380,5,85.428,17.955,105.262,3591.084,21052.357,123.217,10,96.381,17.265,459.784,1726.545,45978.436,477.050
STATIC_HETERO_PARTITIONING,2560,1024,2048,60,594.175,0.594,279.764,27.068,594.173,46.585,78.403,0.000,0.000,278.602,468.889,0.829,16.863,13.826,30,96.744,19.463,578.376,648.783,19279.192,597.839,14,95.492,20.668,437.778,1476.295,31269.886,458.447,5,87.509,15.018,105.213,3003.635,21042.627,120.231,11,96.554,14.174,397.179,1288.586,36107.154,411.353
STATIC_HETERO_PARTITIONING,2560,1024,2048,65,633.064,0.633,306.187,29.121,633.063,28.783,45.467,0.000,0.000,44.746,70.682,0.503,9.470,10.569,32,96.662,21.275,616.090,664.846,19252.802,637.365,16,96.040,20.079,486.943,1254.950,30433.960,507.023,5,88.112,17.430,129.196,3486.080,25839.246,146.627,12,96.916,14.414,452.991,1201.159,37749.221,467.405
STATIC_HETERO_PARTITIONING,2560,1024,2048,70,678.439,0.678,315.580,31.754,678.438,35.450,52.252,0.000,0.000,63.614,93.765,0.536,9.525,8.333,33,96.431,24.280,656.048,735.743,19880.235,680.327,19,96.180,20.642,519.697,1086.395,27352.490,540.339,6,89.158,17.212,141.539,2868.693,23589.814,158.751,12,96.450,15.038,408.564,1253.187,34046.981,423.602
STATIC_HETERO_PARTITIONING,2560,1024,2048,75,979.862,0.980,368.611,36.684,979.860,39.645,40.460,0.000,0.000,57.429,58.609,0.535,8.078,10.346,35,97.598,23.584,958.282,673.840,27379.480,981.866,20,95.585,20.247,438.305,1012.353,21915.244,458.552,7,85.817,25.004,151.295,3571.990,21613.514,176.299,13,96.368,17.659,468.526,1358.380,36040.462,486.185
STATIC_HETERO_PARTITIONING,2560,1024,2048,80,1543.19,1.543,576.483,47.168,1543.183,52.860,34.254,0.000,0.000,106.248,68.850,0.564,10.377,13.399,37,97.909,32.355,1515.147,874.451,40949.929,1547.502,23,95.658,33.013,727.225,1435.341,31618.490,760.238,7,81.010,34.232,146.032,4890.334,20861.783,180.265,13,88.202,31.893,238.441,2453.292,18341.632,270.334
STATIC_HETERO_PARTITIONING,2560,1024,2048,85,833.074,0.833,381.688,26.867,833.072,39.414,47.312,0.000,0.000,67.001,80.426,0.630,10.416,11.145,39,97.515,20.795,816.031,533.205,20923.861,836.826,25,97.333,19.380,707.170,775.191,28286.791,726.550,7,91.180,16.218,167.658,2316.864,23951.199,183.876,14,97.519,15.254,599.607,1089.593,42829.086,614.862
STATIC_HETERO_PARTITIONING,2560,1024,2048,90,852.02,0.852,398.020,32.785,852.018,40.723,47.795,0.000,0.000,84.269,98.905,0.906,10.823,12.486,41,96.513,29.989,830.035,731.447,20244.762,860.025,26,96.532,27.046,752.821,1040.213,28954.663,779.867,8,86.822,25.058,165.085,3132.232,20635.565,190.142,15,96.283,24.119,624.822,1607.948,41654.800,648.941
STATIC_HETERO_PARTITIONING,2560,1024,2048,95,952.754,0.953,414.901,26.385,952.752,51.472,54.025,0.000,0.000,130.653,137.132,0.764,11.628,10.915,43,97.968,19.426,936.669,451.769,21782.996,956.095,28,97.785,17.917,791.026,639.887,28250.919,808.943,9,91.560,16.212,175.864,1801.284,19540.487,192.076,15,97.746,13.100,567.987,873.331,37865.794,581.087
