Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_PARTITIONING,1024,1024,1024,50,737.841,0.738,293.346,67.900,737.839,22.606,30.638,0.000,0.000,39.113,53.010,0.310,1.444,0.290,29,79.489,58.971,228.544,2033.484,7880.821,287.515,12,91.369,64.129,678.875,5344.111,56572.945,743.005,6,63.122,55.722,95.377,9286.922,15896.190,151.099,3,48.139,52.469,48.703,17489.700,16234.415,101.172
STATIC_PARTITIONING,1024,1024,1024,100,220.862,0.221,88.602,12.808,220.860,10.558,47.804,0.000,0.000,21.654,98.043,0.279,0.635,0.345,52,91.993,18.313,210.390,352.168,4045.968,228.703,29,77.927,19.116,67.487,659.155,2327.136,86.602,13,87.230,15.005,102.497,1154.254,7884.421,117.503,6,91.684,11.007,121.350,1834.579,20224.990,132.357
STATIC_PARTITIONING,1024,1024,1024,150,306.319,0.306,121.434,14.565,306.316,14.742,48.125,0.000,0.000,38.787,126.623,0.242,0.483,0.280,74,94.883,15.866,294.229,214.409,3976.072,310.096,47,87.528,15.705,110.216,334.151,2345.025,125.921,21,94.215,11.078,180.419,527.504,8591.362,191.496,8,95.818,8.803,201.719,1100.383,25214.915,210.522
STATIC_PARTITIONING,1024,1024,1024,200,477.043,0.477,170.062,16.522,477.039,20.488,42.949,0.000,0.000,65.758,137.845,0.236,0.392,0.277,97,95.896,19.720,460.798,203.295,4750.490,480.517,64,90.652,16.755,162.487,261.803,2538.862,179.243,28,92.750,13.045,166.896,465.910,5960.578,179.942,11,92.104,15.949,186.037,1449.897,16912.461,201.986
STATIC_PARTITIONING,1024,1024,1024,250,475.341,0.475,195.456,29.297,475.336,22.950,48.282,0.000,0.000,43.447,91.402,0.264,0.471,0.274,119,94.230,27.634,451.287,232.220,3792.331,478.922,82,89.442,25.685,217.598,313.232,2653.631,243.283,36,89.882,22.515,200.004,625.410,5555.658,222.518,13,92.821,22.084,285.541,1698.741,21964.693,307.625
STATIC_PARTITIONING,1024,1024,1024,300,551.092,0.551,212.796,12.221,551.086,26.480,48.049,0.000,0.000,62.927,114.186,0.233,0.312,0.280,142,97.856,11.854,541.129,83.482,3810.771,552.984,99,95.115,12.953,252.198,130.836,2547.453,265.151,43,97.060,7.129,235.356,165.794,5473.390,242.485,16,98.424,5.859,365.906,366.168,22869.112,371.764
STATIC_PARTITIONING,1024,1024,1024,350,883.681,0.884,250.552,15.339,883.672,46.928,53.105,0.000,0.000,76.048,86.058,0.226,0.334,0.254,164,97.361,17.076,630.040,104.120,3841.709,647.116,117,94.505,17.112,294.290,146.254,2515.301,311.402,51,95.831,12.080,277.657,236.868,5444.264,289.738,18,98.631,12.065,869.545,670.303,48308.070,881.611
STATIC_PARTITIONING,1024,1024,1024,400,730.839,0.731,276.668,11.890,730.832,33.571,45.935,0.000,0.000,46.599,63.761,0.247,0.302,0.287,187,98.405,11.684,721.094,62.483,3856.120,732.779,134,95.736,13.740,308.468,102.538,2302.000,322.208,58,97.953,7.584,362.837,130.764,6255.815,370.422,21,98.611,6.467,459.110,307.969,21862.362,465.577
STATIC_PARTITIONING,1024,1024,1024,450,850.617,0.851,311.075,15.524,850.607,45.185,53.120,0.000,0.000,90.839,106.792,0.242,0.280,0.280,209,98.128,15.228,798.119,72.859,3818.752,813.347,152,96.204,15.085,382.265,99.245,2514.903,397.351,66,97.174,10.053,345.638,152.313,5236.943,355.691,23,98.805,10.144,838.424,441.039,36453.228,848.568
STATIC_PARTITIONING,1024,1024,1024,500,893.843,0.894,342.060,11.898,893.832,42.290,47.313,0.000,0.000,84.198,94.198,0.228,0.267,0.255,232,98.701,11.635,884.118,50.150,3810.854,895.753,169,96.998,12.711,410.669,75.216,2429.997,423.381,73,98.087,8.391,430.184,114.941,5892.927,438.574,26,98.951,6.048,570.698,232.627,21949.919,576.746
