Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_HETERO_PARTITIONING,2560,1024,2048,5,92.4358,0.092,58.666,25.113,92.436,2.811,30.405,0.000,0.000,18.709,202.400,0.309,2.505,12.356,5,82.164,17.246,79.446,3449.200,15889.112,96.692,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_HETERO_PARTITIONING,2560,1024,2048,10,123.789,0.124,70.360,26.612,123.789,4.956,40.036,0.000,0.000,16.882,136.377,0.632,5.011,12.620,6,84.491,19.777,107.745,3296.183,17957.503,127.522,2,82.697,19.256,92.033,9628.122,46016.689,111.290,1,27.991,19.160,7.448,19160.376,7447.804,26.608,1,73.384,16.070,44.309,16070.135,44308.717,60.379
STATIC_HETERO_PARTITIONING,2560,1024,2048,15,217.104,0.217,104.077,28.336,217.104,8.244,37.973,0.000,0.000,22.117,101.873,0.391,6.179,12.890,10,91.050,19.762,201.048,1976.190,20104.825,220.810,3,86.134,18.312,113.752,6103.971,37917.233,132.064,1,46.131,16.248,13.914,16248.055,13914.209,30.162,1,76.803,13.155,43.556,13155.227,43556.350,56.712
STATIC_HETERO_PARTITIONING,2560,1024,2048,20,279.558,0.280,118.453,25.462,279.558,11.961,42.787,0.000,0.000,53.229,190.404,0.491,6.750,16.063,12,93.985,17.056,266.472,1421.293,22205.985,283.527,4,88.559,17.093,132.315,4273.285,33078.838,149.408,2,81.901,12.249,55.428,6124.326,27714.063,67.677,2,86.292,13.666,86.027,6832.826,43013.296,99.692
STATIC_HETERO_PARTITIONING,2560,1024,2048,25,315.758,0.316,136.906,28.965,315.757,13.769,43.605,0.000,0.000,29.133,92.264,0.547,12.608,20.132,13,92.413,24.287,295.824,1868.215,22755.675,320.111,6,89.992,21.848,196.466,3641.329,32744.301,218.314,2,75.711,16.912,52.715,8455.766,26357.612,69.627,4,86.892,19.952,132.261,4987.938,33065.243,152.213
STATIC_HETERO_PARTITIONING,2560,1024,2048,30,366.353,0.366,155.504,21.291,366.352,16.062,43.844,0.000,0.000,42.959,117.261,0.601,9.483,15.496,16,95.544,16.677,357.551,1042.338,22346.912,374.228,6,91.924,19.111,217.517,3185.157,36252.762,236.628,3,85.350,15.020,87.510,5006.817,29169.951,102.530,5,94.585,10.459,182.689,2091.877,36537.714,193.148
STATIC_HETERO_PARTITIONING,2560,1024,2048,35,402.892,0.403,185.884,26.323,402.892,23.677,58.767,0.000,0.000,80.887,200.766,0.347,6.140,8.226,18,94.786,21.222,385.809,1178.980,21433.828,407.031,8,91.811,23.658,265.230,2957.270,33153.789,288.888,3,83.413,16.087,80.901,5362.487,26967.074,96.989,6,94.324,15.283,253.977,2547.177,42329.537,269.260
STATIC_HETERO_PARTITIONING,2560,1024,2048,40,441.254,0.441,207.941,28.248,441.253,19.323,43.792,0.000,0.000,43.830,99.331,0.380,6.699,10.508,21,95.610,19.526,425.252,929.794,20250.110,444.778,8,92.914,20.801,272.750,2600.089,34093.751,293.551,4,87.506,15.204,106.492,3801.073,26623.113,121.697,7,96.060,14.168,345.394,2023.990,49341.976,359.562
STATIC_HETERO_PARTITIONING,2560,1024,2048,45,491.781,0.492,229.640,29.262,491.780,22.789,46.341,0.000,0.000,86.331,175.548,0.348,7.399,8.706,24,95.078,24.470,472.661,1019.600,19694.199,497.131,9,92.489,23.080,284.189,2564.429,31576.551,307.269,4,82.464,21.532,101.259,5383.020,25314.677,122.791,8,92.787,21.906,281.795,2738.213,35224.390,303.701
STATIC_HETERO_PARTITIONING,2560,1024,2048,50,596.204,0.596,259.561,27.897,596.203,29.046,48.719,0.000,0.000,101.552,170.331,0.420,7.166,9.063,28,96.561,19.487,547.216,695.947,19543.446,566.703,10,94.575,17.940,312.773,1793.966,31277.327,330.713,4,85.079,16.220,92.487,4054.912,23121.635,108.706,8,97.795,13.101,581.041,1637.678,72630.105,594.142
