Strategy,M,N,K,Num_Tasks,Total_Time_ms,Total_Time_s,Avg_Lat_ms,Min_Lat_ms,Max_Lat_ms,Pkg_J,Pkg_Avg_W,Core_J,Core_Avg_W,NVGPU_J,NVGPU_Avg_W,Sched_Avg_Fetch_us,Sched_Avg_Logic_us,Sched_Avg_Disp_us,CUDA_Tasks,CUDA_Occupancy_%,CUDA_Tot_Idle_ms,CUDA_Tot_Work_ms,CUDA_Avg_Idle_us,CUDA_Avg_Work_us,CUDA_Tot_Time_ms,SYCL_Tasks,SYCL_Occupancy_%,SYCL_Tot_Idle_ms,SYCL_Tot_Work_ms,SYCL_Avg_Idle_us,SYCL_Avg_Work_us,SYCL_Tot_Time_ms,OPENVINO_Tasks,OPENVINO_Occupancy_%,OPENVINO_Tot_Idle_ms,OPENVINO_Tot_Work_ms,OPENVINO_Avg_Idle_us,OPENVINO_Avg_Work_us,OPENVINO_Tot_Time_ms,OPENBLAS_Tasks,OPENBLAS_Occupancy_%,OPENBLAS_Tot_Idle_ms,OPENBLAS_Tot_Work_ms,OPENBLAS_Avg_Idle_us,OPENBLAS_Avg_Work_us,OPENBLAS_Tot_Time_ms
STATIC_PARTITIONING,4096,4096,4096,4,529.85,0.530,349.927,169.757,529.850,13.708,25.872,0.000,0.000,22.367,42.214,0.000,0.000,0.000,4,96.129,20.649,512.740,5162.315,128184.976,533.389,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,8,688.683,0.689,286.302,91.598,688.683,22.086,32.070,0.000,0.000,33.237,48.262,0.609,3.668,0.372,5,93.887,22.777,349.821,4555.340,69964.138,372.597,2,94.401,19.836,334.455,9918.161,167227.709,354.292,1,97.465,17.459,671.219,17459.475,671219.033,688.679,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,12,488.424,0.488,235.339,76.709,488.424,19.297,39.508,0.000,0.000,31.257,63.996,0.970,2.559,0.340,7,96.840,15.778,483.540,2253.954,69077.090,499.317,4,93.458,16.814,240.196,4203.575,60048.880,257.010,1,90.538,15.393,147.296,15393.070,147295.590,162.689,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,16,705.279,0.705,324.179,87.455,705.279,26.636,37.767,0.000,0.000,45.572,64.616,0.401,3.370,0.690,10,96.255,26.710,686.596,2671.041,68659.571,713.306,5,92.116,24.443,285.589,4888.693,57117.811,310.033,1,86.270,21.008,132.008,21008.467,132008.433,153.017,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,20,826.614,0.827,356.435,69.455,826.613,32.278,39.048,0.000,0.000,67.909,82.153,0.393,2.013,0.570,12,98.058,16.131,814.541,1344.265,67878.453,830.673,6,94.687,17.128,305.223,2854.620,50870.424,322.350,2,96.053,10.935,266.100,5467.367,133050.120,277.035,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,24,1095.11,1.095,463.394,73.951,1095.107,39.316,35.902,0.000,0.000,86.895,79.348,0.377,1.916,0.586,16,98.682,14.539,1088.465,908.664,68029.080,1103.004,6,94.304,18.114,299.917,3019.042,49986.124,318.031,2,96.118,10.747,266.087,5373.298,133043.576,276.834,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,28,1049.83,1.050,439.492,66.793,1049.833,43.139,41.091,0.000,0.000,79.596,75.818,0.310,0.878,0.373,15,98.910,11.527,1046.288,768.472,69752.502,1057.815,10,98.043,9.874,494.617,987.400,49461.651,504.491,3,97.887,8.497,393.649,2832.328,131216.365,402.146,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,32,1196.69,1.197,501.368,75.135,1196.686,48.706,40.701,0.000,0.000,98.932,82.672,0.291,1.196,0.377,17,98.894,13.321,1191.274,783.582,70074.958,1204.595,11,96.827,18.119,552.892,1647.205,50262.897,571.011,4,98.335,9.125,538.888,2281.363,134721.979,548.013,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,36,1286.66,1.287,560.450,103.106,1286.662,53.573,41.637,0.000,0.000,110.180,85.632,0.349,1.360,0.437,18,96.683,42.802,1247.574,2377.899,69309.653,1290.376,13,93.845,42.045,641.115,3234.244,49316.544,683.160,5,94.534,38.066,658.393,7613.291,131678.592,696.459,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,40,1405.75,1.406,587.738,66.581,1405.747,61.150,43.500,0.000,0.000,124.576,88.619,0.340,1.091,0.399,20,99.075,13.020,1394.607,651.015,69730.364,1407.628,15,98.359,12.135,727.322,808.994,48488.140,739.457,5,98.086,13.013,666.781,2602.577,133356.112,679.793,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,44,1682.12,1.682,683.767,74.149,1682.118,67.585,40.178,0.000,0.000,135.172,80.358,0.451,0.917,0.450,24,98.712,21.745,1666.327,906.037,69430.288,1688.072,15,97.519,18.813,739.370,1254.212,49291.307,758.183,5,97.478,17.002,657.047,3400.336,131409.418,674.049,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,48,1650.15,1.650,707.657,99.520,1650.148,71.162,43.125,0.000,0.000,140.413,85.091,0.250,1.018,0.333,23,97.301,44.759,1613.354,1946.028,70145.837,1658.113,19,95.827,40.228,923.758,2117.262,48618.853,963.986,6,95.691,38.003,844.047,6333.878,140674.531,882.050,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,52,1749.81,1.750,725.102,70.212,1749.811,74.803,42.749,0.000,0.000,136.510,78.014,0.311,0.742,0.309,25,99.254,13.067,1738.736,522.662,69549.448,1751.803,20,98.766,12.072,966.397,603.593,48319.847,978.469,7,98.482,14.060,912.129,2008.632,130304.177,926.190,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,56,1844.83,1.845,777.086,73.394,1844.825,80.198,43.472,0.000,0.000,144.172,78.149,0.269,0.844,0.317,26,99.284,13.230,1833.597,508.847,70522.978,1846.827,22,98.879,12.223,1078.495,555.580,49022.510,1090.718,8,98.784,13.005,1056.364,1625.606,132045.487,1069.369,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,60,1988.87,1.989,834.690,76.278,1988.872,86.654,43.569,0.000,0.000,152.351,76.602,0.297,0.884,0.462,28,98.985,20.198,1970.536,721.364,70376.280,1990.734,24,98.539,17.429,1175.176,726.208,48965.665,1192.605,8,98.702,13.885,1056.196,1735.670,132024.489,1070.081,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,64,2206.42,2.206,897.511,67.727,2206.423,91.611,41.520,0.000,0.000,197.638,89.574,0.289,0.755,0.380,32,99.211,17.436,2192.463,544.883,68514.457,2209.899,24,98.581,16.861,1171.207,702.532,48800.292,1188.068,8,98.433,16.561,1040.394,2070.102,130049.233,1056.955,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,68,2204.99,2.205,936.832,81.868,2204.989,97.364,44.156,0.000,0.000,221.474,100.442,0.330,0.764,0.339,31,98.836,25.759,2187.146,830.937,70553.110,2212.905,28,98.415,22.019,1366.941,786.390,48819.336,1388.960,9,98.367,20.515,1235.712,2279.424,137301.380,1256.227,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,72,2321.01,2.321,977.389,70.421,2321.011,103.003,44.378,0.000,0.000,220.083,94.822,0.265,0.602,0.378,33,99.469,12.365,2316.594,374.701,70199.811,2328.959,29,98.753,18.123,1435.387,624.915,49496.104,1453.510,10,99.400,8.114,1344.157,811.414,134415.699,1352.271,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,76,2549.33,2.549,1013.818,71.588,2549.327,112.203,44.013,0.000,0.000,284.099,111.441,0.264,0.728,0.345,34,99.363,16.268,2539.128,478.479,74680.241,2555.396,31,99.054,14.714,1540.730,474.640,49700.979,1555.444,11,99.119,12.746,1433.549,1158.718,130322.595,1446.294,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,80,2535.64,2.536,1091.497,83.537,2535.642,114.516,45.163,0.000,0.000,330.992,130.536,0.255,0.635,0.316,36,99.486,13.045,2524.593,362.375,70127.591,2537.639,33,99.288,12.041,1678.742,364.876,50870.959,1690.783,11,99.136,13.019,1493.527,1183.577,135775.148,1506.546,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,84,2812.5,2.812,1162.668,72.672,2812.497,120.106,42.704,0.000,0.000,351.495,124.976,0.262,0.552,0.298,40,99.424,16.218,2800.535,405.451,70013.368,2816.753,33,98.961,17.247,1642.487,522.634,49772.324,1659.734,11,99.054,14.147,1482.008,1286.060,134728.011,1496.155,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,88,2757.53,2.758,1163.068,64.141,2757.529,124.498,45.148,0.000,0.000,313.244,113.596,0.242,0.562,0.313,39,99.429,15.811,2752.535,405.412,70577.819,2768.346,37,99.079,16.867,1814.037,455.862,49028.036,1830.904,12,99.274,11.728,1602.621,977.327,133551.772,1614.349,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,92,2894.42,2.894,1221.994,70.864,2894.414,129.643,44.791,0.000,0.000,332.643,114.926,0.258,0.553,0.357,41,99.224,22.531,2879.401,549.547,70229.287,2901.932,38,98.853,21.757,1874.724,572.545,49334.841,1896.481,13,98.889,19.374,1724.348,1490.293,132642.138,1743.722,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,96,2963.52,2.964,1268.321,83.662,2963.522,134.095,45.249,0.000,0.000,390.298,131.701,0.286,0.744,0.367,42,98.686,39.156,2941.534,932.295,70036.517,2980.690,40,98.312,34.022,1981.311,850.546,49532.775,2015.333,14,98.253,33.248,1869.882,2374.892,133562.988,1903.130,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,100,3098.19,3.098,1321.529,79.272,3098.187,140.661,45.401,0.000,0.000,290.523,93.772,0.259,0.828,0.305,44,99.071,28.812,3073.275,654.819,69847.167,3102.087,42,98.726,26.797,2075.953,638.015,49427.443,2102.749,14,98.722,24.122,1863.639,1723.011,133117.066,1887.761,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,104,3370.51,3.371,1409.084,84.969,3370.510,148.957,44.194,0.000,0.000,307.986,91.377,0.264,0.776,0.347,48,99.246,25.449,3348.384,530.178,69758.007,3373.833,42,98.819,24.988,2091.503,594.947,49797.688,2116.491,14,98.885,21.115,1872.071,1508.184,133719.353,1893.186,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,108,3314.34,3.314,1410.224,67.603,3314.336,148.517,44.810,0.000,0.000,306.763,92.556,0.233,0.438,0.257,47,99.512,16.181,3302.356,344.279,70262.888,3318.537,46,99.248,17.221,2272.900,374.377,49410.867,2290.121,15,99.303,14.031,1999.773,935.415,133318.208,2013.804,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,112,3490.34,3.490,1488.040,83.575,3490.340,156.213,44.756,0.000,0.000,380.358,108.974,0.260,0.416,0.309,49,99.274,25.377,3469.250,517.905,70801.022,3494.627,47,98.889,26.363,2347.049,560.906,49937.206,2373.411,16,99.115,19.076,2136.889,1192.257,133555.532,2155.965,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,116,3523.89,3.524,1507.776,75.341,3523.885,158.887,45.088,0.000,0.000,391.421,111.076,0.288,0.459,0.261,50,99.472,18.656,3513.373,373.121,70267.460,3532.029,49,99.266,18.142,2453.169,370.247,50064.672,2471.311,17,99.378,14.029,2242.598,825.220,131917.541,2256.627,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,120,3680.47,3.680,1572.166,85.122,3680.466,166.511,45.242,0.000,0.000,418.482,113.703,0.292,0.666,0.353,52,99.059,34.720,3656.585,667.690,70318.936,3691.305,51,98.729,32.712,2540.668,641.405,49817.017,2573.380,17,98.672,30.160,2240.581,1774.125,131798.879,2270.741,0,0.000,0.000,0.000,0.000,0.000,0.000
STATIC_PARTITIONING,4096,4096,4096,122,3799.03,3.799,1605.409,80.656,3799.025,168.245,44.286,0.000,0.000,496.451,130.678,0.365,0.560,0.318,54,99.433,21.576,3785.574,399.564,70103.228,3807.151,51,99.213,20.241,2552.202,396.875,50043.170,2572.442,17,99.245,17.014,2236.029,1000.832,131531.135,2253.043,0,0.000,0.000,0.000,0.000,0.000,0.000
